StructID;ClusterID;ClosestToCenter;Energy;LowEne;AptaMat;Bp;MfeDist;Probability;Structure
62;1;0;-6.145;1;0.00;12;8.00;0.001263;.((((((......(.....)......))))))............(((....))).............((...))..
64;1;0;-6.134;0;0.00;14;12.00;0.001240;.(((((((((.......)))......))))))............(((....))).............((...))..
71;1;0;-6.074;0;0.00;13;10.00;0.001121;.((((((((.........))......))))))............(((....))).............((...))..
175;1;0;-5.666;0;0.00;12;16.00;0.000563;.(((((((((.......)))......))))))............(((....)))......................
188;1;0;-5.607;0;0.00;11;14.00;0.000509;.((((((((.........))......))))))............(((....)))......................
189;1;0;-5.607;0;0.00;13;10.00;0.000509;.((((((...(..(.....)..)...))))))............(((....))).............((...))..
192;1;0;-5.599;0;0.00;12;8.00;0.000503;.((((((.(..............)..))))))............(((....))).............((...))..
225;1;0;-5.496;0;0.00;11;10.00;0.000423;.((((((......(.....)......))))))............(((....)))..............(...)...
235;1;0;-5.486;0;0.00;13;14.00;0.000415;.(((((((((.......)))......))))))............(((....)))..............(...)...
238;1;0;-5.482;0;0.00;16;14.00;0.000413;.(((((((((.......)))......))))))..........(((((....)))......)).....((...))..
255;1;1;-5.426;0;0.00;12;12.00;0.000375;.((((((((.........))......))))))............(((....)))..............(...)...
257;1;0;-5.422;0;0.00;15;12.00;0.000373;.((((((((.........))......))))))..........(((((....)))......)).....((...))..
285;1;0;-5.359;0;0.00;14;18.00;0.000335;.(((((((((.......)))......))))))............(((....))).......(.(....).).....
312;1;0;-5.299;0;0.00;13;16.00;0.000303;.((((((((.........))......))))))............(((....))).......(.(....).).....
338;1;0;-5.258;0;0.00;12;25.00;0.000283;.(((((((((.......)))......))))))..................(((...............))).....
372;1;0;-5.199;0;0.00;11;23.00;0.000256;.((((((((.........))......))))))..................(((...............))).....
388;1;0;-5.171;0;0.00;13;18.00;0.000244;.(((((((((.......)))......))))))............(((....)))...........(....).....
425;1;0;-5.115;0;0.00;13;10.00;0.000222;.((((((......(.....)......))))))....(....)..(((....))).............((...))..
429;1;0;-5.111;0;0.00;12;16.00;0.000221;.((((((((.........))......))))))............(((....)))...........(....).....
436;1;0;-5.104;0;0.00;15;14.00;0.000218;.(((((((((.......)))......))))))....(....)..(((....))).............((...))..
439;1;0;-5.094;0;0.00;13;10.00;0.000214;.((((((((....))...........))))))............(((....))).............((...))..
468;1;0;-5.049;0;0.00;13;10.00;0.000199;.((((((....(.(.....)..)...))))))............(((....))).............((...))..
471;1;0;-5.044;0;0.00;14;12.00;0.000197;.((((((((.........))......))))))....(....)..(((....))).............((...))..
486;1;0;-5.030;0;0.00;13;25.00;0.000192;.((((((((.........))......)))))).....((...))......(((...............))).....
515;1;0;-4.994;0;0.00;13;18.00;0.000181;.(((((((((.......)))......))))))............(((....))).........(.....)......
525;1;0;-4.983;0;0.00;13;17.00;0.000178;.(((((((((.......)))......))))))............(((....))).........(....).......
529;1;0;-4.979;0;0.00;12;11.00;0.000177;.(((((.............((....)))))))............(((....))).............((...))..
548;1;0;-4.958;0;0.00;12;12.00;0.000170;.((((((...(..(.....)..)...))))))............(((....)))..............(...)...
558;1;0;-4.951;0;0.00;11;10.00;0.000168;.((((((.(..............)..))))))............(((....)))..............(...)...
570;1;0;-4.934;0;0.00;12;16.00;0.000164;.((((((((.........))......))))))............(((....))).........(.....)......
578;1;0;-4.923;0;0.00;12;15.00;0.000161;.((((((((.........))......))))))............(((....))).........(....).......
598;1;0;-4.910;0;0.00;12;8.00;0.000157;.(((((((...........)......))))))............(((....))).............((...))..
604;1;0;-4.898;0;0.00;12;8.00;0.000154;.((((((.....(.....).......))))))............(((....))).............((...))..
612;1;0;-4.897;0;0.00;16;14.00;0.000154;.(((((((((.......)))......)))))).....((...))(((....))).............((...))..
647;1;0;-4.867;0;0.00;12;8.00;0.000146;.((((((............(.....)))))))............(((....))).............((...))..
663;1;0;-4.844;0;0.00;13;12.00;0.000141;.((((((......(.....)......))))))..........(((((....)))......))......(...)...
673;1;0;-4.837;0;0.00;15;12.00;0.000139;.((((((((.........))......)))))).....((...))(((....))).............((...))..
682;1;0;-4.834;0;0.00;15;16.00;0.000138;.(((((((((.......)))......))))))..........(((((....)))......))......(...)...
745;1;0;-4.779;0;0.00;12;8.00;0.000126;.((((((.(.............)...))))))............(((....))).............((...))..
748;1;0;-4.774;0;0.00;14;14.00;0.000125;.((((((((.........))......))))))..........(((((....)))......))......(...)...
833;1;0;-4.713;0;0.00;13;18.00;0.000113;.(((((((((.......)))......))))))............(((....))).........(......).....
860;1;0;-4.688;0;0.00;13;22.00;0.000108;.(((((((((.......)))......))))))..........((.....))................((...))..
896;1;0;-4.667;0;0.00;13;17.00;0.000104;.(((((((((.......)))......))))))............(((....)))......(.....).........
913;1;0;-4.653;0;0.00;12;16.00;0.000102;.((((((((.........))......))))))............(((....))).........(......).....
952;1;0;-4.636;0;0.00;13;18.00;0.000099;.(((((((((.......)))......))))))....(....)..(((....)))......................
970;1;0;-4.629;0;0.00;12;20.00;0.000098;.((((((((.........))......))))))..........((.....))................((...))..
995;1;0;-4.607;0;0.00;12;15.00;0.000094;.((((((((.........))......))))))............(((....)))......(.....).........
1029;1;0;-4.584;0;0.00;15;24.00;0.000091;.(((((((((.......)))......))))))..(((.(......).))).................((...))..
1044;1;0;-4.576;0;0.00;12;16.00;0.000089;.((((((((.........))......))))))....(....)..(((....)))......................
1045;1;0;-4.577;0;0.00;14;12.00;0.000090;.((((((...(..(.....)..)...))))))....(....)..(((....))).............((...))..
