StructID;ClusterID;ClosestToCenter;Energy;LowEne;AptaMat;Bp;MfeDist;Probability;Structure
546;1;0;-4.357;0;0.00;16;24.00;0.000143;.......((.(((......))).))......((.((....)).))..(((....)))..((.((.......)))).
557;1;0;-4.347;0;0.00;17;4.00;0.000141;.......((.(((......))).)).....((((...(((..(...((((....))).......).).))))))).
558;1;0;-4.340;0;0.00;16;6.00;0.000139;.......((.(((......))).)).....(((....(((...((..(((....)))....)).....))).))).
560;1;0;-4.341;0;0.00;17;4.00;0.000139;..(.(..((.(((......))).))).)..((((...(((.......(((....)))...........))))))).
566;1;0;-4.338;0;0.00;15;4.00;0.000139;.......((.(((......))).)).....((((....((....(..(((....)))..)........)).)))).
569;1;0;-4.332;0;0.00;12;10.00;0.000137;.......((.(((.(...)))).))............(((.......(((....)))...........))).....
577;1;0;-4.325;0;0.00;19;8.00;0.000136;.....(.((.(((......))).)).)...((((...(((....((((((....)))........)))))))))).
582;1;0;-4.321;0;0.00;15;4.00;0.000135;.....(.((.(((......))).)).)...(((....(((.......(((....)))...........))).))).
591;1;0;-4.320;0;0.00;15;4.00;0.000135;.......((.(((......))).)).....((((...(((.(......((....))..........).))))))).
594;1;0;-4.310;0;0.00;17;4.00;0.000132;.......((.(((......))).)).....((((...(((.(....((((....)))....)....).))))))).
602;1;0;-4.301;0;0.00;15;23.00;0.000130;.......((.(((......))).))......((.((....)).))..(((....)))..((...(...)....)).
616;1;0;-4.292;0;0.00;15;4.00;0.000128;.......((.((........)).)).....((((...(((.(.....(((....))).........).))))))).
617;1;0;-4.293;0;0.00;16;6.00;0.000129;.......((.(((......))).)).....(((....(((.....(((((....)))........)).))).))).
622;1;0;-4.278;0;0.00;14;2.00;0.000125;.......((.(((......))).)).....((((...((........(((....)))............)))))).
623;1;0;-4.278;0;0.00;13;4.00;0.000125;.......((.(((......))).)).....((((...(((.........(....).............))))))).
625;1;0;-4.279;0;0.00;19;8.00;0.000126;......(((.(((......))).)).)...((((...(((....((((((....)))........)))))))))).
630;1;0;-4.274;0;0.00;15;4.00;0.000125;......(((.(((......))).)).)...(((....(((.......(((....)))...........))).))).
638;1;0;-4.270;0;0.00;14;9.00;0.000124;.......((.(((......))).)).....(((((.........(..(((....)))..)..........))))).
644;1;0;-4.266;0;0.00;11;22.00;0.000123;.......((.(((......))).))....((.......)).......((((....................)))).
657;1;0;-4.261;0;0.00;17;4.00;0.000122;.......((.(((......))).)).....((((...(((....(.((((....)))..).)......))))))).
660;1;0;-4.256;0;0.00;14;20.00;0.000121;.......((.(((......))).)).((...))..............(((....)))..((.(.(...).)..)).
663;1;0;-4.251;0;0.00;16;5.00;0.000120;.......((.(((......))).)).....(((((...((.(.....(((....))).........).))))))).
667;1;0;-4.248;0;0.00;13;8.00;0.000119;.......((.(((......))).)).....((((...(((.(........................).))))))).
669;1;0;-4.249;0;0.00;15;13.00;0.000119;...((((((.(((......))).)).)...)))....(((.......(((....)))...........))).....
683;1;0;-4.235;0;0.00;13;25.00;0.000117;...(((.((.(((......)))...))...)))..............(((....))).....(.(...).).....
686;1;0;-4.236;0;0.00;15;23.00;0.000117;.......((.(((......))).))......((.((....)).))..(((....))).....(((...)..))...
693;1;0;-4.238;0;0.00;15;4.00;0.000117;.....(..(.(((......))).)..)...((((...(((.......(((....)))...........))))))).
696;1;0;-4.234;0;0.00;12;9.00;0.000116;.......((.(((......))).)).....(((((.............((....))..............))))).
697;1;0;-4.228;0;0.00;13;7.00;0.000115;.......((.(((......))).)).....((((...(((..........(.....)...........))))))).
721;1;0;-4.209;0;0.00;14;19.00;0.000112;.......((.(((......))).))....((.......)).......(((....))).(.(.(.(...)).).)..
724;1;0;-4.206;0;0.00;14;9.00;0.000111;.......((.(((......))).)).....(((((.........(..(((....))).)...........))))).
725;1;0;-4.206;0;0.00;12;9.00;0.000111;.......((.((........)).)).....(((((............(((....))).............))))).
731;1;0;-4.196;0;0.00;15;4.00;0.000109;......(.(.(((......))).)..)...((((...(((.......(((....)))...........))))))).
732;1;0;-4.196;0;0.00;16;9.00;0.000109;.......((..((((....)))))).....((((...(((.......(((....)))...........))))))).
735;1;0;-4.192;0;0.00;15;4.00;0.000108;.......((.(((......))).)).....((((....((..(....(((....))).........).)).)))).
736;1;0;-4.192;0;0.00;15;3.00;0.000109;.......((.(((......))).)).....((((..(.((.......(((....)))...........))))))).
737;1;0;-4.192;0;0.00;15;5.00;0.000109;.......((.(((......))).)).....((((..((.(.......(((....)))...........))))))).
738;1;0;-4.194;0;0.00;12;13.00;0.000109;.......((.(((......))).))............(((........((....))((......))..))).....
747;1;0;-4.185;0;0.00;13;21.00;0.000107;.......((.(((......))).))....((.......))........((....))...((.(.(...).)..)).
749;1;0;-4.187;0;0.00;13;8.00;0.000107;.......((.(((.(...)))).)).....((((.............(((....)))..............)))).
751;1;0;-4.187;0;0.00;15;4.00;0.000108;.......((.(((......))).)).....(((....(((...(...(((....))).....).....))).))).
754;1;0;-4.182;0;0.00;16;11.00;0.000107;.......((.(((......))).)).....((((((((.........(((....))).......))...)))))).
756;1;0;-4.176;0;0.00;14;20.00;0.000106;...(((.((.(((......))).)).....))).....(....)...(((....))).....((.......))...
762;1;0;-4.177;0;0.00;15;4.00;0.000106;.......((.(((......))).)).....((((....((....(..(((....))).).........)).)))).
765;1;0;-4.179;0;0.00;13;7.00;0.000106;.......((.(((......))).)).....((((...(((.........(.........)........))))))).
773;1;0;-4.169;0;0.00;14;14.00;0.000104;.......((.(((......))).))............(((..(.(.((((....)))....)..).).))).....
787;1;0;-4.163;0;0.00;15;13.00;0.000103;...(((.((.(((......))).)).....)))....(((.(.....(((....))).........).))).....
788;1;0;-4.164;0;0.00;15;10.00;0.000103;.......((.(((......))).)).....(((((..((........(((....))).......)).)...)))).
790;1;0;-4.164;0;0.00;15;11.00;0.000103;.......((.(((......))).)).....(((((.((.........(((....))).......)).)...)))).
791;1;0;-4.157;0;0.00;17;16.00;0.000102;.......((.((........)).)).....((((..((.....(((((((....)))........)))))))))).
794;1;0;-4.156;0;0.00;15;4.00;0.000102;.......((.(((......))).)).....((((...((.(......(((....))).........)..)))))).
799;1;0;-4.149;0;0.00;14;20.00;0.000101;...(((.((.(((......))).)).....))).....(....)...(((....)))..((............)).
801;1;0;-4.150;0;0.00;15;10.00;0.000101;.......((.(((......))).)).....((((.(.((........(((....))).......)).)...)))).
802;1;0;-4.151;0;0.00;13;8.00;0.000101;.......((.(((......))).)).....((((...(((......(..............)......))))))).
806;1;0;-4.147;0;0.00;11;8.00;0.000101;.......((.(((......))).)).....(((..............(((....)))...............))).
820;1;0;-4.135;0;0.00;17;8.00;0.000099;.......(..(((......)))..).....((((...(((....((((((....)))........)))))))))).
823;1;0;-4.137;0;0.00;14;20.00;0.000099;.......((.(((......))).)).(.....).....(....)...(((....)))..((.(.(...).)..)).
826;1;0;-4.131;0;0.00;13;4.00;0.000098;.......(..(((......)))..).....(((....(((.......(((....)))...........))).))).
830;1;0;-4.132;0;0.00;13;12.00;0.000098;.......((.(((......))).))............(((...((..(((....)))....)).....))).....
835;1;0;-4.127;0;0.00;15;4.00;0.000097;.......((.(((......))).)).....((((....((......((((....)))..)........)).)))).
839;1;0;-4.122;0;0.00;17;4.00;0.000096;.......((.(((.(...)))).)).....((((...(((.(.....(((....))).........).))))))).
843;1;0;-4.124;0;0.00;12;9.00;0.000097;.......((.(((......))).)).....(.....)(((.......(((....)))...........))).....
849;1;0;-4.113;0;0.00;13;8.00;0.000095;.......((.(((......))).)).....((((............((((....)))..)...........)))).
855;1;0;-4.116;0;0.00;18;14.00;0.000095;.......((.(((......))).)).....(((((..(.....(((((((....)))........)))))))))).
858;1;0;-4.109;0;0.00;13;4.00;0.000094;.......((.(((......))).)).....((((....((........((....))............)).)))).
860;1;0;-4.110;0;0.00;16;6.00;0.000094;.......((.(((......))).)).....(((....(((..(.(..(((....))).......).).))).))).
862;1;0;-4.110;0;0.00;15;4.00;0.000094;.......((.(((......))).)).....(((....(((.......(((....)))...(.....).))).))).
869;1;0;-4.113;0;0.00;12;10.00;0.000095;.....(.((.(((......))).)).)..........(((.......(((....)))...........))).....
876;1;0;-4.109;0;0.00;15;21.00;0.000094;.......((.(((......))).)).((...)).....(....)...(((....)))..((.(.(...).)..)).
884;1;0;-4.099;0;0.00;15;4.00;0.000093;.......((.(((......))).)).....((((....((......((((....)))....)......)).)))).
895;1;0;-4.088;0;0.00;14;26.00;0.000091;...(((.((.(((......)))...))...))).....(....)...(((....))).....(.(...).).....
896;1;0;-4.088;0;0.00;13;8.00;0.000091;.......((.(((......))).)).....((((...(((..(.......................).))))))).
901;1;0;-4.086;0;0.00;15;4.00;0.000091;.......((.((........)).)).....((((...(((....(..(((....)))..)........))))))).
909;1;0;-4.081;0;0.00;13;4.00;0.000090;.......((.((........)).)).....((((....((.......(((....)))...........)).)))).
914;1;0;-4.077;0;0.00;13;18.00;0.000089;...(((.((.(((......))).)).....)))..............(((....)))..........((...))..
926;1;0;-4.068;0;0.00;15;20.00;0.000088;.......((.(((......))).))....((.......)).......(((....)))..((.(((...)..)))).
936;1;0;-4.066;0;0.00;12;10.00;0.000088;......(((.(((......))).)).)..........(((.......(((....)))...........))).....
940;1;0;-4.059;0;0.00;15;4.00;0.000087;.......((.(((......))).)).....((((...((..(.....(((....))).........)..)))))).
943;1;0;-4.061;0;0.00;17;11.00;0.000087;.......((.((........)).)).....((((...((....(((((((....)))........)))))))))).
948;1;0;-4.056;0;0.00;15;26.00;0.000086;.......((.(((......))).))....((.......)).......((((...((((......)).))..)))).
949;1;0;-4.057;0;0.00;16;10.00;0.000086;.......((.(((......))).)).......((...(((....((((((....)))........))))))))...
952;1;0;-4.058;0;0.00;14;8.00;0.000087;.......((.(((......))).)).....((((...(((..........((...))...........))))))).
955;1;0;-4.052;0;0.00;16;2.00;0.000086;.......((.(((......))).)).....((((...(((...(...(((....))).........).))))))).
958;1;0;-4.053;0;0.00;12;6.00;0.000086;.......((.(((......))).)).......(....(((.......(((....)))...........))).)...
967;1;0;-4.044;0;0.00;18;6.00;0.000084;.......((.(((......))).)).....((((...(((..(.(.((((....)))..)....).).))))))).
970;1;0;-4.045;0;0.00;16;5.00;0.000085;.......((.(((......))).)).....(((((...((....(..(((....)))..)........))))))).
984;1;0;-4.036;0;0.00;14;9.00;0.000083;.......((.(((.(...)))).)).....(((((............(((....))).............))))).
996;1;0;-4.032;0;0.00;14;19.00;0.000083;.......((.(((......))).))....((.......)).......(((....)))..((.(.(...))...)).
998;1;0;-4.033;0;0.00;14;20.00;0.000083;.......((.(((......))).)).((...)).....(....)...(((....)))...(.(.(...)).)....
1001;1;0;-4.035;0;0.00;11;8.00;0.000083;.......((.(((......))).))......(((.............(((....)))..............)))..
1015;1;0;-4.020;0;0.00;18;12.00;0.000081;.......((.(((......))).)).....(((((...(....(((((((....)))........)))))))))).
1016;1;0;-4.020;0;0.00;13;18.00;0.000081;...(((.((.(((......))).)).....))).....(....)...(((....)))............(....).
1020;1;0;-4.022;0;0.00;15;4.00;0.000081;.......((.(((......))).)).....((((...(((........((....)).(......)...))))))).
1021;1;0;-4.022;0;0.00;16;2.00;0.000081;.......((.(((......))).)).....((((...(((.......(((....))).(.......).))))))).
1028;1;0;-4.014;0;0.00;15;10.00;0.000080;.......((.(((......))).)).....((((...(((...(.....)......((......))..))))))).
1029;1;0;-4.015;0;0.00;14;29.00;0.000080;.......((.(((......))).))......((.((....)).))..(((......((......))......))).
1036;1;0;-4.009;0;0.00;16;2.00;0.000080;(...)..((.(((......))).)).....((((...(((.......(((....)))...........))))))).
1047;1;0;-4.000;0;0.00;15;3.00;0.000078;......(.(.(((......))).)).....((((...(((.......(((....)))...........))))))).
1069;1;0;-3.987;0;0.00;13;8.00;0.000077;.......((.(((......))).)).....((((...(((......(............)........))))))).
1070;1;0;-3.987;0;0.00;16;11.00;0.000077;.......((.(((......))).)).....((((...(((...((...))......((......))..))))))).
1073;1;0;-3.987;0;0.00;19;16.00;0.000077;.......((.(((.(...)))).)).....((((..((.....(((((((....)))........)))))))))).
1078;1;0;-3.985;0;0.00;17;8.00;0.000076;........(.(((......))).)......((((...(((....((((((....)))........)))))))))).
1084;1;0;-3.981;0;0.00;13;4.00;0.000076;........(.(((......))).)......(((....(((.......(((....)))...........))).))).
1087;1;0;-3.979;0;0.00;12;10.00;0.000076;.......((.(((......))).))............(((...(...(((....))).....).....))).....
1094;1;0;-3.978;0;0.00;14;20.00;0.000076;.......((.(((......))).)).....((...))..........(((....)))..((.(.(...).)..)).
1095;1;0;-3.978;0;0.00;16;2.00;0.000076;.......((.(((......))).))...(.((((...(((.......(((....)))...........))))))))
1096;1;0;-3.978;0;0.00;18;9.00;0.000076;.......((.(((.....).)).)).....((((...(((....((((((....)))........)))))))))).
