StructID;ClusterID;ClosestToCenter;Energy;LowEne;AptaMat;Bp;MfeDist;Probability;Structure
835;1;0;-5.085;0;0.00;13;10.00;0.000104;..............((.....)).......(.(((((.....))))).)...(((....))).....((...))..
852;1;0;-5.068;0;0.00;15;8.00;0.000101;..((...)).(((........)))........(((((.....))))).....(((....))).....((...))..
873;1;0;-5.053;0;0.00;15;4.00;0.000098;.(....)...(((........)))......(.(((((.....))))).)...(((....))).....((...))..
879;1;0;-5.048;0;0.00;13;8.00;0.000098;..........(((........)))........((((.......))))....((((....))))....((...))..
970;1;0;-4.998;0;0.00;12;6.00;0.000090;..........(((........)))......(.(((((.....))))).)...((......))......(...)...
983;1;0;-4.989;0;0.00;12;6.00;0.000088;..........(((........))).........((((.....))))......(((....))).....((...))..
985;1;0;-4.989;0;0.00;15;4.00;0.000088;...(...)..(((........)))......(.(((((.....))))).)...(((....))).....((...))..
986;1;0;-4.990;0;0.00;14;6.00;0.000088;..........(((.(...)..)))........(((((.....))))).....(((....))).....((...))..
990;1;0;-4.991;0;0.00;16;6.00;0.000089;......((..(((........)))..))..(.(((((.....))))).)...(((....))).....((...))..
993;1;0;-4.985;0;0.00;18;22.00;0.000088;.......((.(((.........(((.....(.(((((.....))))).)..((((....)))).)))))).))...
1009;1;0;-4.979;0;0.00;15;8.00;0.000087;..........(((........)))........(((((.....)))))..(.((((....))))..).((...))..
1017;1;0;-4.970;0;0.00;13;4.00;0.000086;..........(((........)))......(.(((((.....))))).)...(((....))).....(.....)..
1034;1;0;-4.963;0;0.00;14;6.00;0.000084;..(.....).(((........)))........(((((.....))))).....(((....))).....((...))..
1098;1;0;-4.936;0;0.00;12;6.00;0.000081;..........((..........))......(.(((((.....))))).)...(((....)))......(...)...
1124;1;0;-4.922;0;0.00;15;8.00;0.000079;..........(((........)))........(((((.....)))))..((.(((....)))))...((...))..
1125;1;0;-4.922;0;0.00;15;8.00;0.000079;..........(((........)))........(((((.....)))))..(.((((....)))))...((...))..
1146;1;0;-4.920;0;0.00;12;12.00;0.000079;.....((...............))........(((((.....))))).....(((....))).....((...))..
1155;1;0;-4.918;0;0.00;17;20.00;0.000078;.......((.(((.........(((.....(.(((((.....))))).)...(((....)))..)))))).))...
1169;1;0;-4.904;0;0.00;17;8.00;0.000077;..(((.....(((........)))..))).(.(((((.....))))).)...(((....))).....((...))..
1217;1;0;-4.887;0;0.00;13;4.00;0.000074;...........((........)).......(.(((((.....))))).)...(((....))).....((...))..
1232;1;0;-4.879;0;0.00;14;6.00;0.000073;..........(((........)))......(.(((((.....))))).)..(((......)))....((...))..
1236;1;0;-4.872;0;0.00;10;10.00;0.000072;..........((..........))........(((((.....))))).....(((....)))..............
1297;1;0;-4.845;0;0.00;14;10.00;0.000069;..((...)).(((........)))......(.(((((.....))))).)...(((....)))..............
1308;1;0;-4.841;0;0.00;12;12.00;0.000069;..............((.....)).........(((((.....))))).....(((....))).....((...))..
1352;1;0;-4.826;0;0.00;16;10.00;0.000067;..(((.....(((........)))..)))...(((((.....))))).....(((....))).....((...))..
1378;1;0;-4.816;0;0.00;14;6.00;0.000066;..........((..........))......(.(((((.....))))).)..((((....))))....((...))..
1380;1;0;-4.809;0;0.00;14;6.00;0.000065;.(....)...(((........)))........(((((.....))))).....(((....))).....((...))..
1385;1;0;-4.810;0;0.00;17;11.00;0.000065;..........(((........)))........(((((.....)))))((((.(((....))))))).((...))..
1386;1;0;-4.810;0;0.00;17;11.00;0.000065;..........(((........)))........(((((.....)))))(((.((((....))))))).((...))..
1395;1;0;-4.805;0;0.00;12;10.00;0.000065;..................(.....).....(.(((((.....))))).)...(((....))).....((...))..
1403;1;0;-4.808;0;0.00;12;6.00;0.000065;..........(((........)))......(.((((.......)))).)...((......)).....((...))..
1481;1;0;-4.766;0;0.00;13;8.00;0.000061;..........(((.(...)..)))......(.(((((.....))))).)...(((....)))..............
1530;1;0;-4.751;0;0.00;14;18.00;0.000059;..........(((........))).........((((.....))))(((((.........)))))..((...))..
1545;1;0;-4.746;0;0.00;15;8.00;0.000059;......((..(((........)))..))....(((((.....))))).....(((....))).....((...))..
1571;1;0;-4.745;0;0.00;14;6.00;0.000059;...(...)..(((........)))........(((((.....))))).....(((....))).....((...))..
1573;1;0;-4.746;0;0.00;12;6.00;0.000059;..........((..........))......(.((((.......)))).)...(((....))).....((...))..
1575;1;0;-4.739;0;0.00;13;8.00;0.000058;..(.....).(((........)))......(.(((((.....))))).)...(((....)))..............
1580;1;0;-4.742;0;0.00;13;8.00;0.000058;..........(((........)))......(.(((((.....))))).)...(((....))).(.....)......
1590;1;0;-4.731;0;0.00;13;7.00;0.000057;..........(((........)))......(.(((((.....))))).)...(((....))).(....).......
1617;1;0;-4.725;0;0.00;12;6.00;0.000057;..........(((........)))........(((((.....))))).....(((....))).....(.....)..
1644;1;0;-4.718;0;0.00;12;10.00;0.000056;..............................(.(((((.....))))).)..((((....))))....((...))..
1725;1;0;-4.689;0;0.00;12;6.00;0.000053;..........(((........)))......(.(((.........))).)...(((....))).....((...))..
1733;1;0;-4.691;0;0.00;11;8.00;0.000053;..........((..........))........(((((.....))))).....(((....)))......(...)...
1785;1;0;-4.674;0;0.00;16;9.00;0.000052;..........(((........)))........(((((.....)))))((..((((....)))).)).((...))..
1802;1;0;-4.665;0;0.00;15;8.00;0.000051;..((...)).(((........)))......(.(((((.....))))).)...(((....)))......(...)...
1864;1;0;-4.648;0;0.00;10;10.00;0.000050;..............................(.((((.......)))).)...(((....))).....((...))..
1870;1;0;-4.642;0;0.00;12;6.00;0.000049;...........((........)).........(((((.....))))).....(((....))).....((...))..
1873;1;0;-4.644;0;0.00;13;8.00;0.000049;..........(((........)))......(.((((.......)))).)..((((....)))).....(...)...
1917;1;0;-4.621;0;0.00;12;10.00;0.000047;..........((..........))......(.(((((.....))))).)...(((....)))...(....).....
2005;1;0;-4.601;0;0.00;13;12.00;0.000046;..((...)).(((........)))........(((((.....))))).....(((....)))..............
2054;1;0;-4.585;0;0.00;13;8.00;0.000045;.(....)...(((........)))......(.(((((.....))))).)...(((....)))..............
2055;1;0;-4.586;0;0.00;14;6.00;0.000045;..........(((.(...)..)))......(.(((((.....))))).)...(((....)))......(...)...
2071;1;0;-4.581;0;0.00;16;6.00;0.000044;...((.....(((........)))..))..(.(((((.....))))).)...(((....))).....((...))..
2075;1;0;-4.582;0;0.00;13;17.00;0.000044;..........(((........))).........((((.....))))((((...........))))..((...))..
2084;1;0;-4.576;0;0.00;12;9.00;0.000044;................(.....).......(.(((((.....))))).)...(((....))).....((...))..
2099;1;0;-4.572;0;0.00;13;8.00;0.000044;..........((..........))........(((((.....)))))....((((....))))....((...))..
2148;1;0;-4.559;0;0.00;14;6.00;0.000043;..(.....).(((........)))......(.(((((.....))))).)...(((....)))......(...)...
2155;1;0;-4.561;0;0.00;11;12.00;0.000043;..................(.....).......(((((.....))))).....(((....))).....((...))..
2209;1;0;-4.545;0;0.00;17;8.00;0.000042;..((...)).(((........)))......(.(((((.....))))).)..((((....))))....((...))..
2214;1;0;-4.546;0;0.00;12;14.00;0.000042;..........(((........)))......(.(((((.....))))).)....(((..........))).......
2231;1;0;-4.542;0;0.00;16;13.00;0.000042;..........(((........)))........(((((.....)))))((((.(((....)))))))..(...)...
2258;1;0;-4.533;0;0.00;15;4.00;0.000041;..........(((........)))......(.((((((...)))))).)...(((....))).....((...))..
2300;1;0;-4.521;0;0.00;10;10.00;0.000040;..........(((........))).........((((.....))))......(((....)))..............
2305;1;0;-4.522;0;0.00;13;8.00;0.000040;...(...)..(((........)))......(.(((((.....))))).)...(((....)))..............
2311;1;0;-4.523;0;0.00;14;10.00;0.000040;......((..(((........)))..))..(.(((((.....))))).)...(((....)))..............
2314;1;0;-4.516;0;0.00;12;12.00;0.000040;.....((...............))......(.(((((.....))))).)...(((....)))......(...)...
2379;1;0;-4.501;0;0.00;11;8.00;0.000039;..........((..........))........((((.......)))).....(((....))).....((...))..
2392;1;0;-4.497;0;0.00;12;10.00;0.000039;..........(((........)))........(((((.....))))).....(((....))).(.....)......
2400;1;0;-4.500;0;0.00;13;20.00;0.000039;..........(((........)))........((....))......(((...(((....))))))..((...))..
2413;1;0;-4.495;0;0.00;12;10.00;0.000038;..(.....).(((........)))........(((((.....))))).....(((....)))..............
2434;1;0;-4.491;0;0.00;15;4.00;0.000038;.(...)....(((........)))......(.(((((.....))))).)...(((....))).....((...))..
2445;1;0;-4.485;0;0.00;17;11.00;0.000038;..((((....(((........)))........(((((.....))))))))).(((....))).....((...))..
2449;1;0;-4.486;0;0.00;12;9.00;0.000038;..........(((........)))........(((((.....))))).....(((....))).(....).......
2474;1;0;-4.484;0;0.00;13;8.00;0.000038;..........(((........)))......(.(((((.....))))).)...(((....)))....(...).....
2498;1;0;-4.474;0;0.00;11;12.00;0.000037;................................(((((.....)))))....((((....))))....((...))..
2500;1;0;-4.475;0;0.00;15;8.00;0.000037;..((...)).(((........)))......(.((((.......)))).)...(((....))).....((...))..
2532;1;0;-4.473;0;0.00;14;17.00;0.000037;..((((..........................(((((.....))))))))).(((....))).....((...))..
2543;1;0;-4.466;0;0.00;16;6.00;0.000037;..........(((.(...)..)))......(.(((((.....))))).)..((((....))))....((...))..
2586;1;0;-4.461;0;0.00;13;8.00;0.000036;..........(((........)))......(.(((((.....))))).)...(((....))).(......).....
2664;1;0;-4.444;0;0.00;11;8.00;0.000035;..........(((........)))........(((.........))).....(((....))).....((...))..
2676;1;0;-4.439;0;0.00;16;6.00;0.000035;..(.....).(((........)))......(.(((((.....))))).)..((((....))))....((...))..
2701;1;0;-4.436;0;0.00;15;12.00;0.000035;..(((.....(((........)))..))).(.(((((.....))))).)...(((....)))..............
2708;1;0;-4.437;0;0.00;12;12.00;0.000035;..............((.....)).......(.(((((.....))))).)...(((....)))......(...)...
2772;1;0;-4.419;0;0.00;11;8.00;0.000034;...........((........)).......(.(((((.....))))).)...(((....)))..............
2780;1;0;-4.420;0;0.00;14;10.00;0.000034;..((...)).(((........)))........(((((.....))))).....(((....)))......(...)...
2802;1;0;-4.417;0;0.00;16;29.00;0.000034;..........(((........)))(((...)))..........((((.((.((((....))))...)).))))...
2835;1;0;-4.409;0;0.00;11;8.00;0.000033;..........(((........)))......(.(((((.....))))).)..................((...))..
2845;1;0;-4.403;0;0.00;9;12.00;0.000033;................................((((.......)))).....(((....))).....((...))..
2850;1;0;-4.405;0;0.00;14;6.00;0.000033;.(....)...(((........)))......(.(((((.....))))).)...(((....)))......(...)...
2851;1;0;-4.406;0;0.00;15;11.00;0.000033;..........(((........)))........(((((.....)))))((..((((....)))).))..(...)...
2869;1;0;-4.396;0;0.00;14;6.00;0.000032;..........(((.(...)..)))......(.((((.......)))).)...(((....))).....((...))..
2875;1;0;-4.397;0;0.00;14;12.00;0.000033;.....((...............))......(.(((((.....))))).)..((((....))))....((...))..
2908;1;0;-4.389;0;0.00;13;12.00;0.000032;..((...)).....................(.(((((.....))))).)...(((....))).....((...))..
2953;1;0;-4.376;0;0.00;15;4.00;0.000031;......(...(((........)))...)..(.(((((.....))))).)...(((....))).....((...))..
2965;1;0;-4.377;0;0.00;11;12.00;0.000031;..........((..........))........(((((.....))))).....(((....)))...(....).....
2983;1;0;-4.371;0;0.00;13;10.00;0.000031;................((...)).......(.(((((.....))))).)...(((....))).....((...))..
3021;1;0;-4.369;0;0.00;8;21.00;0.000031;..................................(((.........)))...(((....))).....((...))..
3024;1;0;-4.369;0;0.00;14;6.00;0.000031;..(.....).(((........)))......(.((((.......)))).)...(((....))).....((...))..
3098;1;0;-4.359;0;0.00;14;14.00;0.000030;..(((.....(((........)))..)))...(((((.....))))).....(((....)))..............
3138;1;0;-4.350;0;0.00;15;12.00;0.000030;..((...)).(((........)))......(.(((((.....))))).)...(((....)))...(....).....
3171;1;0;-4.340;0;0.00;11;8.00;0.000030;..........(((........))).........((((.....))))......(((....)))......(...)...
3177;1;0;-4.341;0;0.00;12;10.00;0.000030;.(....)...(((........)))........(((((.....))))).....(((....)))..............
3179;1;0;-4.341;0;0.00;14;6.00;0.000030;...(...)..(((........)))......(.(((((.....))))).)...(((....)))......(...)...
3186;1;0;-4.342;0;0.00;15;8.00;0.000030;......((..(((........)))..))..(.(((((.....))))).)...(((....)))......(...)...
3196;1;0;-4.336;0;0.00;15;8.00;0.000029;...((.....(((........)))..))....(((((.....))))).....(((....))).....((...))..
3213;1;0;-4.332;0;0.00;12;6.00;0.000029;..........((..........))......(.(((((.....))))).)...((......)).....((...))..
3246;1;0;-4.331;0;0.00;11;11.00;0.000029;................(.....).........(((((.....))))).....(((....))).....((...))..
3249;1;0;-4.332;0;0.00;13;7.00;0.000029;..........(((........)))......(.(((((.....))))).)...(((....)))..(.......)...
3263;1;0;-4.326;0;0.00;12;12.00;0.000029;.....((...............))......(.((((.......)))).)...(((....))).....((...))..
3292;1;0;-4.318;0;0.00;14;12.00;0.000028;..............((.....)).......(.(((((.....))))).)..((((....))))....((...))..
3317;1;0;-4.314;0;0.00;13;8.00;0.000028;..(.....).(((........)))........(((((.....))))).....(((....)))......(...)...
3343;1;0;-4.311;0;0.00;19;37.00;0.000028;..(((((((.(((........)))((.....)).)))....)))).(((((.........)))))..((...))..
3346;1;0;-4.312;0;0.00;13;8.00;0.000028;..........(((........)))......(.(((((.....))))).)...(((....)))...(...)......
3382;1;0;-4.301;0;0.00;11;16.00;0.000028;..........(((........)))........(((((.....)))))......(((..........))).......
3398;1;0;-4.304;0;0.00;15;8.00;0.000028;..........(((........)))........(((((.....)))))..(.((((....))))...)((...))..
3428;1;0;-4.301;0;0.00;16;10.00;0.000028;..((...)).(((........)))........(((((.....)))))....((((....))))....((...))..
3464;1;0;-4.291;0;0.00;12;16.00;0.000027;..........(((........)))..........(((..(...)..)))...(((....))).....((...))..
3475;1;0;-4.285;0;0.00;16;6.00;0.000027;.(....)...(((........)))......(.(((((.....))))).)..((((....))))....((...))..
3504;1;0;-4.289;0;0.00;14;6.00;0.000027;..........(((........)))........((((((...)))))).....(((....))).....((...))..
3522;1;0;-4.283;0;0.00;12;10.00;0.000027;..(.....).....................(.(((((.....))))).)...(((....))).....((...))..
3532;1;0;-4.278;0;0.00;10;10.00;0.000027;..........((..........))......(.((((.......)))).)...(((....)))..............
3535;1;0;-4.278;0;0.00;13;12.00;0.000027;......((..(((........)))..))....(((((.....))))).....(((....)))..............
3562;1;0;-4.274;0;0.00;14;10.00;0.000026;..........(((........)))........(((((.....)))))..((.(((....)))))....(...)...
3591;1;0;-4.277;0;0.00;12;10.00;0.000027;...(...)..(((........)))........(((((.....))))).....(((....)))..............
3603;1;0;-4.271;0;0.00;14;10.00;0.000026;..........(((.(...)..)))......(.(((((.....))))).)...(((....)))...(....).....
3607;1;0;-4.272;0;0.00;11;14.00;0.000026;.....((...............))........(((((.....))))).....(((....)))......(...)...
3647;1;0;-4.264;0;0.00;15;14.00;0.000026;..........(((........)))......(.(((((.....))))).)...((.((.....)))).((...))..
3650;1;0;-4.264;0;0.00;14;9.00;0.000026;..........(((........)))......(.(((((.....))))).)..((((....))))(....).......
3698;1;0;-4.256;0;0.00;16;10.00;0.000026;..(((.....(((........)))..))).(.(((((.....))))).)...(((....)))......(...)...
3733;1;0;-4.246;0;0.00;14;6.00;0.000025;.(...)....(((........)))........(((((.....))))).....(((....))).....((...))..
3739;1;0;-4.247;0;0.00;12;12.00;0.000025;..............((.....)).......(.((((.......)))).)...(((....))).....((...))..
3770;1;0;-4.244;0;0.00;14;10.00;0.000025;..(.....).(((........)))......(.(((((.....))))).)...(((....)))...(....).....
3778;1;0;-4.245;0;0.00;16;6.00;0.000025;....((....(((........)))...)).(.(((((.....))))).)...(((....))).....((...))..
3784;1;0;-4.240;0;0.00;12;10.00;0.000025;..........(((........)))........(((((.....))))).....(((....)))....(...).....
3828;1;0;-4.238;0;0.00;12;6.00;0.000025;...........((........)).......(.(((((.....))))).)...(((....)))......(...)...
3840;1;0;-4.232;0;0.00;15;19.00;0.000025;..........(((........)))......(.(((((.....))))).)(((.(((..........))).)))...
3851;1;0;-4.234;0;0.00;16;41.00;0.000025;..(((((((..((..................)).)))....)))).(((((.........)))))..((...))..
3853;1;0;-4.234;0;0.00;10;10.00;0.000025;..............................(.(((((.....))))).)...((......)).....((...))..
3869;1;0;-4.230;0;0.00;14;10.00;0.000025;..((...)).(((........)))........((((.......)))).....(((....))).....((...))..
3871;1;0;-4.230;0;0.00;13;8.00;0.000025;..........(((........)))......(.(((((.....))))).)..(((......))).....(...)...
3877;1;0;-4.223;0;0.00;17;8.00;0.000024;......((..(((........)))..))..(.(((((.....))))).)..((((....))))....((...))..
3901;1;0;-4.221;0;0.00;13;8.00;0.000024;..........(((........))).........((((.....)))).....((((....))))....((...))..
3904;1;0;-4.221;0;0.00;10;10.00;0.000024;..........(((........)))......(.(((.........))).)...(((....)))..............
3911;1;0;-4.222;0;0.00;16;6.00;0.000024;...(...)..(((........)))......(.(((((.....))))).)..((((....))))....((...))..
3912;1;0;-4.222;0;0.00;15;8.00;0.000024;..........(((.(...)..)))........(((((.....)))))....((((....))))....((...))..
3926;1;0;-4.216;0;0.00;16;19.00;0.000024;..........(((.........(((.....(.(((((.....))))).)..((((....)))).))))))......
3928;1;0;-4.216;0;0.00;12;10.00;0.000024;..........(((........)))........(((((.....))))).....(((....))).(......).....
3931;1;0;-4.216;0;0.00;14;12.00;0.000024;..........(((........)))......(.(((((.....))))).).(((....))).......((...))..
3960;1;0;-4.215;0;0.00;14;6.00;0.000024;.(....)...(((........)))......(.((((.......)))).)...(((....))).....((...))..
4022;1;0;-4.202;0;0.00;14;6.00;0.000023;..........(((........)))......(.(((((.....))))).)..((((....))))....(.....)..
4076;1;0;-4.195;0;0.00;15;8.00;0.000023;..(.....).(((........)))........(((((.....)))))....((((....))))....((...))..
4092;1;0;-4.189;0;0.00;15;14.00;0.000023;......................(((.....(.(((((.....))))).)..((((....)))).)))((...))..
4135;1;0;-4.180;0;0.00;15;4.00;0.000023;.....(....(((........)))...)..(.(((((.....))))).)...(((....))).....((...))..
4141;1;0;-4.181;0;0.00;14;5.00;0.000023;..........(((........))).......((((((.....))))).)...(((....))).....((...))..
4184;1;0;-4.178;0;0.00;15;12.00;0.000022;..(((.....(((........)))..)))...(((((.....))))).....(((....)))......(...)...
4213;1;0;-4.174;0;0.00;10;10.00;0.000022;...........((........)).........(((((.....))))).....(((....)))..............
4277;1;0;-4.167;0;0.00;15;8.00;0.000022;....((....(((........)))...))...(((((.....))))).....(((....))).....((...))..
4280;1;0;-4.168;0;0.00;13;8.00;0.000022;..........((..........))......(.(((((.....))))).)..((((....)))).....(...)...
4286;1;0;-4.160;0;0.00;13;8.00;0.000022;.(....)...(((........)))........(((((.....))))).....(((....)))......(...)...
4299;1;0;-4.161;0;0.00;16;9.00;0.000022;...(((....(((........)))........(((((.....))))))))..(((....))).....((...))..
4303;1;0;-4.162;0;0.00;10;25.00;0.000022;........................(((...)))..((.........))....(((....))).....((...))..
4349;1;0;-4.160;0;0.00;11;8.00;0.000022;..........(((........)))......(.((((.......)))).)...((......))......(...)...
4350;1;0;-4.152;0;0.00;13;14.00;0.000022;.....((...............))........(((((.....)))))....((((....))))....((...))..
4382;1;0;-4.149;0;0.00;13;15.00;0.000021;...(((..........................(((((.....))))))))..(((....))).....((...))..
4390;1;0;-4.150;0;0.00;11;8.00;0.000021;..........(((........))).........(((.......)))......(((....))).....((...))..
4400;1;0;-4.151;0;0.00;14;6.00;0.000021;...(...)..(((........)))......(.((((.......)))).)...(((....))).....((...))..
4401;1;0;-4.151;0;0.00;13;8.00;0.000021;..........(((.(...)..)))........((((.......)))).....(((....))).....((...))..
4407;1;0;-4.152;0;0.00;15;8.00;0.000022;......((..(((........)))..))..(.((((.......)))).)...(((....))).....((...))..
4411;1;0;-4.145;0;0.00;12;14.00;0.000021;..((...)).......................(((((.....))))).....(((....))).....((...))..
4429;1;0;-4.147;0;0.00;17;24.00;0.000021;.......((.(((.........(((.....(.((((.......)))).)..((((....)))).)))))).))...
4442;1;0;-4.148;0;0.00;15;17.00;0.000021;..........(((.........(((.....(.(((((.....))))).)...(((....)))..))))))......
4445;1;0;-4.141;0;0.00;14;10.00;0.000021;..........(((........)))........((((.......))))..(.((((....))))..).((...))..
4446;1;0;-4.141;0;0.00;15;12.00;0.000021;..........(((........)))......(.(((((.....))))).)...((((.....)).)).((...))..
4460;1;0;-4.142;0;0.00;18;36.00;0.000021;..(((((((.(((........)))((.....)).)))....)))).((((...........))))..((...))..
4511;1;0;-4.136;0;0.00;18;10.00;0.000021;..(((.....(((........)))..))).(.(((((.....))))).)..((((....))))....((...))..
4533;1;0;-4.131;0;0.00;14;6.00;0.000021;......(...(((........)))...)....(((((.....))))).....(((....))).....((...))..
4537;1;0;-4.131;0;0.00;12;6.00;0.000021;..........(((........)))......(.((((.......)))).)...(((....))).....(.....)..
4544;1;0;-4.132;0;0.00;15;4.00;0.000021;.........((((........))).)....(.(((((.....))))).)...(((....))).....((...))..
4547;1;0;-4.132;0;0.00;16;16.00;0.000021;..(((((...............))..))).(.(((((.....))))).)...(((....))).....((...))..
4562;1;0;-4.127;0;0.00;12;12.00;0.000021;................((...)).........(((((.....))))).....(((....))).....((...))..
4576;1;0;-4.129;0;0.00;13;19.00;0.000021;..........(((........)))........(((((.....)))))..(((.((............)).)))...
4577;1;0;-4.121;0;0.00;14;12.00;0.000020;......................(((.....(.(((((.....))))).)...(((....)))..)))((...))..
4604;1;0;-4.124;0;0.00;13;8.00;0.000021;..(.....).(((........)))........((((.......)))).....(((....))).....((...))..
4622;1;0;-4.119;0;0.00;14;6.00;0.000020;...........((........)).......(.(((((.....))))).)..((((....))))....((...))..
4698;1;0;-4.113;0;0.00;14;10.00;0.000020;...((.....(((........)))..))..(.(((((.....))))).)...(((....)))..............
4708;1;0;-4.106;0;0.00;14;14.00;0.000020;..(((.....................))).(.(((((.....))))).)...(((....))).....((...))..
4750;1;0;-4.103;0;0.00;13;20.00;0.000020;..........(((........))).........((((.....))))(((((.........)))))...(...)...
4775;1;0;-4.105;0;0.00;14;14.00;0.000020;..((...)).(((........)))........(((((.....))))).....(((....)))...(....).....
4776;1;0;-4.098;0;0.00;14;10.00;0.000020;......((..(((........)))..))....(((((.....))))).....(((....)))......(...)...
4840;1;0;-4.096;0;0.00;13;8.00;0.000020;...(...)..(((........)))........(((((.....))))).....(((....)))......(...)...
4845;1;0;-4.097;0;0.00;11;8.00;0.000020;..........((..........))......(.((((.......)))).)...(((....)))......(...)...
4849;1;0;-4.090;0;0.00;14;10.00;0.000019;.(....)...(((........)))......(.(((((.....))))).)...(((....)))...(....).....
4856;1;0;-4.091;0;0.00;18;10.00;0.000019;..(((..(..(((........)))).))).(.(((((.....))))).)...(((....))).....((...))..
4882;1;0;-4.087;0;0.00;12;9.00;0.000019;..........(((........)))........(((((.....))))).....(((....)))..(.......)...
4901;1;0;-4.089;0;0.00;13;18.00;0.000019;..........(((........)))......((..(((.........))).))(((....))).....((...))..
4923;1;0;-4.084;0;0.00;14;10.00;0.000019;..........(((........)))........((((.......))))..((.(((....)))))...((...))..
4924;1;0;-4.084;0;0.00;14;10.00;0.000019;..........(((........)))........((((.......))))..(.((((....)))))...((...))..
4927;1;0;-4.084;0;0.00;13;4.00;0.000019;..........(((........)))......(..((((.....))))..)...(((....))).....((...))..
4953;1;0;-4.079;0;0.00;16;22.00;0.000019;.......((.(((.........(((.....(.((((.......)))).)...(((....)))..)))))).))...
4968;1;0;-4.082;0;0.00;11;14.00;0.000019;.....((...............))........((((.......)))).....(((....))).....((...))..
5029;1;0;-4.073;0;0.00;20;38.00;0.000019;..(((((((.(((........)))(((...))).)))....)))).(((((.........)))))..((...))..
5034;1;0;-4.073;0;0.00;13;14.00;0.000019;..............((.....)).........(((((.....)))))....((((....))))....((...))..
5044;1;0;-4.067;0;0.00;12;10.00;0.000019;..........(((........)))........(((((.....))))).....(((....)))...(...)......
5092;1;0;-4.065;0;0.00;15;40.00;0.000019;..(((((((..((..................)).)))....)))).((((...........))))..((...))..
5095;1;0;-4.065;0;0.00;13;8.00;0.000019;..........(((........)))......(.((((((...)))))).)...(((....)))..............
5098;1;0;-4.066;0;0.00;16;10.00;0.000019;..(((.....(((........)))..))).(.((((.......)))).)...(((....))).....((...))..
5121;1;0;-4.061;0;0.00;15;8.00;0.000018;..((...)).(((........)))......(.(((((.....))))).)...((......)).....((...))..
