StructID;ClusterID;ClosestToCenter;Energy;LowEne;AptaMat;Bp;MfeDist;Probability;Structure
1095;1;0;-2.903;0;0.00;9;11.00;0.000091;...........(((.....)))......(.....)............((..(((.....)))..))..........
1097;1;0;-2.903;0;0.00;12;14.00;0.000091;...........(((.....)))............((.(.........(((.(((.....))).)))).))......
1107;1;0;-2.895;0;0.00;13;15.00;0.000090;...........(((.....))).....(....)..........(((.(((.(((.....))).)))...)))....
1125;1;0;-2.887;0;0.00;10;14.00;0.000089;...........(((.....))).........((...)).........((..(((.....)))..))..........
1144;1;0;-2.876;0;0.00;11;11.00;0.000087;...........(((.....)))....(........)...........(((.(((.....))).)))...(....).
1153;1;0;-2.871;0;0.00;7;16.00;0.000087;...........(((.....))).........(.....).............(((.....)))..............
1164;1;0;-2.864;0;0.00;11;12.00;0.000086;...........(((.....)))..........((......)).....(((.(((.....))).)))..........
1171;1;0;-2.866;0;0.00;12;14.00;0.000086;...........(((.....))).......(.....).......((..(((.(((.....))).)))....))....
1178;1;0;-2.862;0;0.00;10;14.00;0.000085;...........(((.....)))..........................((.(((.....))).))..((...))..
1181;1;0;-2.863;0;0.00;11;15.00;0.000086;...........(((.....)))......................(.((((.(((.....))).))....)).)...
1182;1;0;-2.863;0;0.00;11;12.00;0.000086;...........(((.....)))......................(.((((.(((.....))).)))....).)...
1187;1;0;-2.859;0;0.00;12;12.00;0.000085;...........(((.....))).....((.(....)...))......(((.(((.....))).)))..........
1190;1;0;-2.854;0;0.00;12;14.00;0.000084;...........(((.....)))................((..(....(((.(((.....))).))))..)).....
1196;1;0;-2.851;0;0.00;12;14.00;0.000084;...........(((.....))).........(.....).........(((.(((.....))).))).((...))..
1199;1;0;-2.851;0;0.00;9;12.00;0.000084;...........(((.....))).........................(((..((.....))..)))...(....).
1228;1;0;-2.836;0;0.00;9;12.00;0.000082;...........((.......)).........................(((.(((.....))).)))...(....).
1231;1;0;-2.829;0;0.00;10;10.00;0.000081;...........(((.....)))........................((((.(((.....))).)))...)......
1236;1;0;-2.826;0;0.00;8;18.00;0.000080;...........(((.....))).........................((.(((.....)))...))..........
1238;1;0;-2.826;0;0.00;9;12.00;0.000080;...........(((.....))).........(.....)..........((.(((.....))).))...........
1244;1;0;-2.822;0;0.00;11;12.00;0.000080;...........(((.....)))...........((............(((.(((.....))).)))......))..
1263;1;0;-2.805;0;0.00;14;16.00;0.000077;...........(((.....)))....((.(..((.............(((.(((.....))).))))).).))...
1270;1;0;-2.801;0;0.00;7;16.00;0.000077;...........(((.....))).............................(((.....))).....(.....)..
1273;1;0;-2.802;0;0.00;11;12.00;0.000077;...........(((.....)))....................(.(..(((.(((.....))).)))...).)....
1285;1;0;-2.798;0;0.00;9;12.00;0.000077;...........(((.....)))...............(......)..((..(((.....)))..))..........
1287;1;0;-2.799;0;0.00;11;12.00;0.000077;...........(((.....))).........(...)...........(((.(((.....))).)))...(....).
1289;1;0;-2.800;0;0.00;8;15.00;0.000077;...........(((.....))).........................(((.((.....))...)))..........
1292;1;0;-2.794;0;0.00;12;11.00;0.000076;.........(((((.....)))..)).....(.....).........(((.(((.....))).)))..........
1325;1;0;-2.775;0;0.00;8;18.00;0.000074;...........(((.....)))............((...............(((.....)))......))......
1330;1;0;-2.770;0;0.00;11;12.00;0.000073;...........(((.....))).............(........)..(((.(((.....))).)))...(....).
1367;1;0;-2.762;0;0.00;10;12.00;0.000072;...........(((.....))).....((..........))......((..(((.....)))..))..........
1372;1;0;-2.756;0;0.00;9;12.00;0.000071;...........(((.....)))..........................((.(((.....))).))..(.....)..
1376;1;0;-2.757;0;0.00;7;16.00;0.000072;...........(((.....)))........(....)...............(((.....)))..............
1400;1;0;-2.743;0;0.00;11;12.00;0.000070;...........(((.....))).........(.....).........(((.(((.....))).)))....(...).
1403;1;0;-2.745;0;0.00;11;12.00;0.000070;...........(((.....))).........(.....).........(((.(((.....))).))).(.....)..
1418;1;0;-2.736;0;0.00;9;11.00;0.000069;...........(((.....))).....(....)..............((..(((.....)))..))..........
1420;1;0;-2.737;0;0.00;12;14.00;0.000069;...........(((.....)))........(....)...........(((.(((.....))).))).((...))..
1438;1;0;-2.730;0;0.00;9;12.00;0.000068;...........(((.....))).......(.....)...........(((.((.......)).)))..........
1439;1;0;-2.723;0;0.00;14;15.00;0.000067;.........(((((.....)))..)).................(((.(((.(((.....))).)))...)))....
1449;1;0;-2.726;0;0.00;9;12.00;0.000068;...........(((.....))).........(.....).........(((..((.....))..)))..........
1467;1;0;-2.718;0;0.00;12;14.00;0.000067;...........(((.....)))...........(((...........(((.(((.....))).))).....)))..
1474;1;0;-2.712;0;0.00;9;12.00;0.000066;...........(((.....)))........(....)............((.(((.....))).))...........
1483;1;0;-2.710;0;0.00;9;12.00;0.000066;...........((.......)).........(.....).........(((.(((.....))).)))..........
1487;1;0;-2.710;0;0.00;11;12.00;0.000066;...........(((.....))).........(.....).........(((.(((.....))).)))..(...)...
1508;1;0;-2.699;0;0.00;5;21.00;0.000065;...........(((.....))).............................((.....))................
1519;1;0;-2.694;0;0.00;8;17.00;0.000064;...........(((.....))).............................(((.....)))(.(...).).....
1541;1;0;-2.680;0;0.00;12;11.00;0.000063;.........(((((.....)))..))....(....)...........(((.(((.....))).)))..........
1549;1;0;-2.683;0;0.00;7;15.00;0.000063;...........(((.....)))......(.....)................(((.....)))..............
1551;1;0;-2.683;0;0.00;9;17.00;0.000063;.....(....).........((............))...........(((.(((.....))).)))..........
1566;1;0;-2.673;0;0.00;11;11.00;0.000062;...........(((.....))).....(....)....(......)..(((.(((.....))).)))..........
1589;1;0;-2.665;0;0.00;10;13.00;0.000061;...........(((.....)))........................((((.(((.....))).))....)).....
1590;1;0;-2.665;0;0.00;10;10.00;0.000061;...........(((.....)))........................((((.(((.....))).)))....).....
1591;1;0;-2.667;0;0.00;8;18.00;0.000061;...........(((.....))).........((...)).............(((.....)))..............
1598;1;0;-2.662;0;0.00;12;13.00;0.000061;...........(((.....)))......(.....)............(((.(((.....))).))).((...))..
1624;1;0;-2.655;0;0.00;11;16.00;0.000060;...........(((.....))).....................(((.(((..((.....))..)))...)))....
1641;1;0;-2.646;0;0.00;13;16.00;0.000059;...........(((.....))).........((...)).........(((.(((.....))).))).((...))..
1642;1;0;-2.647;0;0.00;12;14.00;0.000059;...........(((.....)))...................(.((..(((.(((.....))).)))....)).)..
1648;1;0;-2.641;0;0.00;12;12.00;0.000059;...........(((.....))).....((...............)).(((.(((.....))).)))...(....).
1657;1;0;-2.638;0;0.00;9;11.00;0.000058;...........(((.....)))......(.....).............((.(((.....))).))...........
1659;1;0;-2.639;0;0.00;11;16.00;0.000059;...........((.......)).....................(((.(((.(((.....))).)))...)))....
1672;1;0;-2.634;0;0.00;10;11.00;0.000058;.........((.((.....))...)).....................(((.(((.....))).)))..........
1679;1;0;-2.631;0;0.00;11;12.00;0.000058;...........(((.....)))........(....)...........(((.(((.....))).))).(.....)..
1691;1;0;-2.629;0;0.00;11;12.00;0.000058;...........(((.....)))........(....)...........(((.(((.....))).)))....(...).
1692;1;0;-2.622;0;0.00;10;14.00;0.000057;...........(((.....))).........((...))..........((.(((.....))).))...........
1705;1;0;-2.625;0;0.00;7;15.00;0.000057;...........(((.....))).............................(((.....)))...(........).
1709;1;0;-2.618;0;0.00;9;17.00;0.000057;...........(((.....))).......(.....)..........((...(((.....)))..))..........
1715;1;0;-2.620;0;0.00;10;14.00;0.000057;...........(((.....))).........................((..(((.....)))..)).((...))..
1733;1;0;-2.612;0;0.00;9;12.00;0.000056;...........(((.....)))........(....)...........(((..((.....))..)))..........
1741;1;0;-2.607;0;0.00;11;12.00;0.000055;...........(((.....)))..(..........)...........(((.(((.....))).)))...(....).
1755;1;0;-2.602;0;0.00;10;10.00;0.000055;...........(((.....))).(............)..........(((.(((.....))).)))..........
1777;1;0;-2.596;0;0.00;9;12.00;0.000054;...........((.......))........(....)...........(((.(((.....))).)))..........
1778;1;0;-2.596;0;0.00;7;12.00;0.000054;...........(((.....)))..........................(..(((.....)))..)...........
1781;1;0;-2.596;0;0.00;11;12.00;0.000054;...........(((.....)))........(....)...........(((.(((.....))).)))..(...)...
1808;1;0;-2.589;0;0.00;13;13.00;0.000054;.........(((((.....)))..)).....((...)).........(((.(((.....))).)))..........
1828;1;0;-2.578;0;0.00;7;16.00;0.000053;...........(((.....)))...............(......)......(((.....)))..............
1831;1;0;-2.571;0;0.00;10;10.00;0.000052;...........(((.....))).............(..........)(((.(((.....))).)))..........
1850;1;0;-2.569;0;0.00;12;14.00;0.000052;...........(((.....))).........(.....).....((..(((.(((.....))).)))....))....
1851;1;0;-2.569;0;0.00;14;19.00;0.000052;...........(((.....)))....((.(..(((.............((.(((.....))).))))).).))...
1859;1;0;-2.564;0;0.00;10;11.00;0.000052;.........(((((.....)))..)).....................((..(((.....)))..))..........
1860;1;0;-2.564;0;0.00;11;11.00;0.000052;...........(((.....)))...(.........)...........(((.(((.....))).)))...(....).
1861;1;0;-2.565;0;0.00;7;18.00;0.000052;....................((............))...........((..(((.....)))..))..........
1868;1;0;-2.559;0;0.00;9;12.00;0.000051;...........(((.....))).........................(((.((.......)).)))...(....).
1875;1;0;-2.561;0;0.00;13;16.00;0.000051;...........(((.....)))................((((.....(((.(((.....))).))))).)).....
1888;1;0;-2.556;0;0.00;11;11.00;0.000051;...........(((.....)))......(.....)............(((.(((.....))).))).(.....)..
1890;1;0;-2.557;0;0.00;12;14.00;0.000051;...........(((.....)))...............(......)..(((.(((.....))).))).((...))..
1902;1;0;-2.553;0;0.00;8;23.00;0.000051;...........(((.....)))........................((..(((.....)))...))..........
1904;1;0;-2.554;0;0.00;11;11.00;0.000051;...........(((.....)))......(.....)............(((.(((.....))).)))....(...).
1922;1;0;-2.540;0;0.00;12;14.00;0.000050;...........(((.....))).........((...)).........(((.(((.....))).))).(.....)..
1926;1;0;-2.542;0;0.00;8;16.00;0.000050;...........(((.....))).....((..........))..........(((.....)))..............
1938;1;0;-2.537;0;0.00;9;11.00;0.000049;...........(((.....)))......(.....)............(((..((.....))..)))..........
1942;1;0;-2.538;0;0.00;12;14.00;0.000049;...........(((.....))).........((...)).........(((.(((.....))).)))....(...).
1949;1;0;-2.532;0;0.00;9;12.00;0.000049;...........(((.....)))...............(......)...((.(((.....))).))...........
1987;1;0;-2.520;0;0.00;9;11.00;0.000048;...........(((.....)))....(........)...........((..(((.....)))..))..........
1992;1;0;-2.521;0;0.00;13;14.00;0.000048;...........(((.....))).....((..........))......(((.(((.....))).))).((...))..
1993;1;0;-2.521;0;0.00;10;14.00;0.000048;...........(((.....))).........((...)).........(((..((.....))..)))..........
1994;1;0;-2.521;0;0.00;9;11.00;0.000048;...........((.......))......(.....)............(((.(((.....))).)))..........
1996;1;0;-2.522;0;0.00;11;11.00;0.000048;...........(((.....)))......(.....)............(((.(((.....))).)))..(...)...
1999;1;0;-2.522;0;0.00;10;10.00;0.000048;...........(((.....)))...................(.....(((.(((.....))).)))).........
2002;1;0;-2.523;0;0.00;10;10.00;0.000048;...........(((.....)))...............(.........(((.(((.....))).)))........).
2008;1;0;-2.516;0;0.00;7;15.00;0.000048;...........(((.....))).....(....)..................(((.....)))..............
2017;1;0;-2.513;0;0.00;9;12.00;0.000047;...........(((.....))).........................((..(((.....)))..))....(...).
2029;1;0;-2.515;0;0.00;9;12.00;0.000047;...........(((.....))).........................((..(((.....)))..)).(.....)..
2034;1;0;-2.515;0;0.00;10;10.00;0.000048;...........(((.....)))..........(........).....(((.(((.....))).)))..........
2038;1;0;-2.509;0;0.00;6;22.00;0.000047;...........(((.....)))............................(((.....)))...............
2044;1;0;-2.510;0;0.00;12;14.00;0.000047;...........(((.....)))............((.....(...).(((.(((.....))).)))..))......
2054;1;0;-2.505;0;0.00;10;14.00;0.000047;...........((.......)).........((...)).........(((.(((.....))).)))..........
2057;1;0;-2.506;0;0.00;12;14.00;0.000047;...........(((.....))).........((...)).........(((.(((.....))).)))..(...)...
2077;1;0;-2.496;0;0.00;10;12.00;0.000046;...........(((.....))).....((..........)).......((.(((.....))).))...........
2081;1;0;-2.498;0;0.00;10;10.00;0.000046;...........(((.....)))...........(...........).(((.(((.....))).)))..........
2087;1;0;-2.500;0;0.00;11;12.00;0.000046;...........(((.....))).......(.....)........(..(((.(((.....))).)))...)......
2088;1;0;-2.500;0;0.00;12;11.00;0.000046;.........(((((.....)))..))...........(......)..(((.(((.....))).)))..........
2093;1;0;-2.494;0;0.00;12;12.00;0.000046;...........(((.....)))....(.(.....))...........(((.(((.....))).)))...(....).
2096;1;0;-2.495;0;0.00;12;13.00;0.000046;...........(((.....))).....(....)..............(((.(((.....))).))).((...))..
2121;1;0;-2.481;0;0.00;11;11.00;0.000045;...........(((.....)))......(...............)..(((.(((.....))).)))...(....).
2149;1;0;-2.480;0;0.00;7;12.00;0.000045;...........((.......)).........................((..(((.....)))..))..........
2151;1;0;-2.480;0;0.00;9;12.00;0.000045;...........(((.....))).........................((..(((.....)))..))..(...)...
2157;1;0;-2.474;0;0.00;10;8.00;0.000044;..........((((.....)))....)....................(((.(((.....))).)))..........
2165;1;0;-2.469;0;0.00;11;11.00;0.000044;...........(((.....)))......(..........).......(((.(((.....))).)))...(....).
2171;1;0;-2.471;0;0.00;9;11.00;0.000044;...........(((.....))).....(....)...............((.(((.....))).))...........
2189;1;0;-2.468;0;0.00;10;10.00;0.000044;...........(((.....))).................(.......(((.(((.....))).)))....).....
2221;1;0;-2.455;0;0.00;12;14.00;0.000043;...........(((.....)))........(....).......((..(((.(((.....))).)))....))....
2227;1;0;-2.457;0;0.00;11;12.00;0.000043;...........(((.....)))..............(.(........(((.(((.....))).)))...).)....
2228;1;0;-2.450;0;0.00;10;18.00;0.000043;...........(((.....))).......(.....)...........((((((.....)))..)))..........
2234;1;0;-2.451;0;0.00;11;12.00;0.000043;...........(((.....)))...............(......)..(((.(((.....))).))).(.....)..
2241;1;0;-2.447;0;0.00;9;17.00;0.000042;...........(((.....)))........................((...(((.....)))..))...(....).
2243;1;0;-2.447;0;0.00;7;15.00;0.000042;...........(((.....))).............................(((.....)))..(.........).
2248;1;0;-2.449;0;0.00;11;12.00;0.000042;...........(((.....)))...............(......)..(((.(((.....))).)))....(...).
2255;1;0;-2.443;0;0.00;9;12.00;0.000042;...........(((.....))).........(...)...........((..(((.....)))..))..........
2257;1;0;-2.443;0;0.00;11;12.00;0.000042;...........(((.....)))........(......).........(((.(((.....))).)))...(....).
2260;1;0;-2.444;0;0.00;10;10.00;0.000042;...........(((.....))).................(.......(((.(((.....))).)))......)...
2292;1;0;-2.430;0;0.00;10;9.00;0.000041;...........(((.....))).....(.................).(((.(((.....))).)))..........
2297;1;0;-2.432;0;0.00;9;12.00;0.000041;...........(((.....)))...............(......)..(((..((.....))..)))..........
2301;1;0;-2.433;0;0.00;9;12.00;0.000041;...........(((.....))).........(.....).........(((.((.......)).)))..........
2305;1;0;-2.426;0;0.00;10;10.00;0.000041;...........(((.....)))..........(.........)....(((.(((.....))).)))..........
2310;1;0;-2.427;0;0.00;13;16.00;0.000041;...........(((.....)))............((....((.....(((.(((.....))).)))))))......
2314;1;0;-2.422;0;0.00;12;14.00;0.000041;...........(((.....))).............((..(.......(((.(((.....))).)))....)..)).
2336;1;0;-2.421;0;0.00;8;17.00;0.000041;...........(((.....))).......(.....)...............(((.....)))..(...).......
2343;1;0;-2.414;0;0.00;9;17.00;0.000040;......(.....).......((............))...........(((.(((.....))).)))..........
2344;1;0;-2.414;0;0.00;10;10.00;0.000040;...........(((.....)))...................(.....(((.(((.....))).))).....)....
2345;1;0;-2.415;0;0.00;10;10.00;0.000040;...........(((.....)))..........(...)..........(((.(((.....))).)))..........
2347;1;0;-2.415;0;0.00;12;12.00;0.000040;...........(((.....))).....((..........))......(((.(((.....))).))).(.....)..
2353;1;0;-2.416;0;0.00;9;12.00;0.000040;...........((.......))...............(......)..(((.(((.....))).)))..........
