StructID;ClusterID;ClosestToCenter;Energy;LowEne;AptaMat;Bp;MfeDist;Probability;Structure
1710;1;0;-4.853;0;0.00;12;11.00;0.000051;..........(((.(((.....))).)))..((....))...............(((.....)))...(...)...
1739;1;0;-4.841;0;0.00;10;12.00;0.000050;..........(((.(((.....))).))).....................(...(((.....))).).........
1815;1;0;-4.818;0;0.00;10;11.00;0.000048;..........(((.(((.....))).)))...........(....)........(((.....)))...........
1911;1;0;-4.792;0;0.00;12;15.00;0.000046;..........(((.(((.....))).)))...........(.((....)).)..(((.....)))...........
1922;1;0;-4.788;0;0.00;11;9.00;0.000046;..........(((.(((.....))).)))............(.....)......(((.....)))...(...)...
1927;1;0;-4.783;0;0.00;13;10.00;0.000045;..........(((.(((.....))).)))...........(.(......).)..(((.....)))..((...))..
1997;1;0;-4.759;0;0.00;12;8.00;0.000043;.(....)...(((.(((.....))).))).........................(((.....)))..((...))..
2022;1;0;-4.751;0;0.00;11;13.00;0.000043;..........(((.(((.....))).))).........((..........))..(((.....)))...........
2137;1;0;-4.722;0;0.00;11;13.00;0.000041;..........(((.(((.....))).))).........(.....)......(..(((.....))).).........
2199;1;0;-4.696;0;0.00;12;8.00;0.000039;...(...)..(((.(((.....))).))).........................(((.....)))..((...))..
2260;1;0;-4.676;0;0.00;10;8.00;0.000038;..........(((.(((.....))).))).........................(((.....)))..(.....)..
2310;1;0;-4.665;0;0.00;10;12.00;0.000037;..........(((.(((.....))).)))...........(.....).......(((.....)))...........
2401;1;0;-4.645;0;0.00;9;19.00;0.000036;..........(((.(((.....))).)))...........(((...................)))...........
2422;1;0;-4.637;0;0.00;11;9.00;0.000035;..........(((.(((.....))).)))...........(....)........(((.....)))...(...)...
2451;1;0;-4.630;0;0.00;10;8.00;0.000035;..........(((.(((.....))).))).........(......)........(((.....)))...........
2522;1;0;-4.611;0;0.00;13;13.00;0.000034;..........(((.(((.....))).)))...........(.((....)).)..(((.....)))...(...)...
2531;1;0;-4.613;0;0.00;12;8.00;0.000034;..........(((.(((.....))).)))...........(........)....(((.....)))..((...))..
2584;1;0;-4.597;0;0.00;9;17.00;0.000033;..........(((.(((.....)))..)))........................(((.....)))...........
2673;1;0;-4.574;0;0.00;11;10.00;0.000032;..........(((.(((.....))).)))......................(..(((.....))).).(...)...
2697;1;0;-4.570;0;0.00;12;11.00;0.000032;..........(((.(((.....))).))).........((..........))..(((.....)))...(...)...
2746;1;0;-4.551;0;0.00;11;14.00;0.000031;..((...)).(((.(((.....))).))).........................(((.....)))...........
2781;1;0;-4.544;0;0.00;11;14.00;0.000030;..........(((.(((.....))).)))...........(...).....(...(((.....))).).........
2802;1;0;-4.542;0;0.00;10;11.00;0.000030;..........(((.(((.....))).))).........(............)..(((.....)))...........
2841;1;0;-4.535;0;0.00;8;12.00;0.000030;..........(((.(((.....))).))).........................((.......))...........
2846;1;0;-4.528;0;0.00;8;18.00;0.000029;..........(((.(((.....))).)))...........((............))....................
2868;1;0;-4.526;0;0.00;12;8.00;0.000029;..........(((.(((.....))).)))......................(..(((.....))).)((...))..
2893;1;0;-4.523;0;0.00;10;12.00;0.000029;..........(((.(((.....))).))).........................(((.....)))(....).....
2898;1;0;-4.517;0;0.00;12;8.00;0.000029;..........(((.(((.....))).)))...........(.........)...(((.....)))..((...))..
2902;1;0;-4.517;0;0.00;12;15.00;0.000029;..........(((.(((.....))).))).........((...))......(..(((.....))).).........
2926;1;0;-4.515;0;0.00;10;11.00;0.000029;..........(((.(((.....))).)))..(......)...............(((.....)))...........
2935;1;0;-4.508;0;0.00;13;17.00;0.000028;..........(((.(((.....))).)))..........((.((....)).)).(((.....)))...........
3013;1;0;-4.490;0;0.00;12;15.00;0.000028;..........(((.(((.....))).))).........(((........)))..(((.....)))...........
3026;1;0;-4.485;0;0.00;11;10.00;0.000027;..........(((.(((.....))).)))...........(.....).......(((.....)))...(...)...
3056;1;0;-4.488;0;0.00;10;8.00;0.000027;..........((..(((.....)))..)).........................(((.....)))..((...))..
3104;1;0;-4.473;0;0.00;6;16.00;0.000027;..........(((.(((.....))).)))...............................................
3179;1;0;-4.464;0;0.00;10;17.00;0.000026;..........(((.(((.....))).)))...........(((...................)))...(...)...
3223;1;0;-4.450;0;0.00;11;6.00;0.000026;..........(((.(((.....))).))).........(......)........(((.....)))...(...)...
3236;1;0;-4.445;0;0.00;10;12.00;0.000026;..(.....).(((.(((.....))).))).........................(((.....)))...........
3294;1;0;-4.441;0;0.00;10;12.00;0.000025;..........(((.(((.....))).)))...........(..........)..(((.....)))...........
3303;1;0;-4.436;0;0.00;12;8.00;0.000025;........(.(((.(((.....))).))).).......................(((.....)))..((...))..
3361;1;0;-4.425;0;0.00;11;13.00;0.000025;..........(((.(((.....))).)))..............(....)..(..(((.....))).).........
3392;1;0;-4.416;0;0.00;10;15.00;0.000024;..........(((.(((.....)))..)))........................(((.....)))...(...)...
3404;1;0;-4.417;0;0.00;10;8.00;0.000024;..........(((.((.......)).))).........................(((.....)))..((...))..
3438;1;0;-4.408;0;0.00;10;11.00;0.000024;..........(((.(((.....))).)))........(.........)......(((.....)))...........
3452;1;0;-4.409;0;0.00;10;11.00;0.000024;..........(((.(((.....))).)))..................(...)..(((.....)))...........
3587;1;0;-4.380;0;0.00;11;10.00;0.000023;..........(((.(((.....))).)))...........(...).........(((.....)))..(.....)..
3631;1;0;-4.371;0;0.00;11;13.00;0.000023;..........(((.(((.....))).))).((......))..............(((.....)))...........
3664;1;0;-4.371;0;0.00;12;12.00;0.000023;..((...)).(((.(((.....))).))).........................(((.....)))...(...)...
3695;1;0;-4.361;0;0.00;11;9.00;0.000022;..........(((.(((.....))).))).........(............)..(((.....)))...(...)...
3701;1;0;-4.362;0;0.00;11;15.00;0.000022;..........(((.(((.....))).))).......(((................((.....))))).........
3705;1;0;-4.363;0;0.00;12;14.00;0.000022;..........(((.(((.....))).))).(((.............))).....(((.....)))...........
3732;1;0;-4.352;0;0.00;12;15.00;0.000022;..........(((.(((.....))).)))..((....))............(..(((.....))).).........
3747;1;0;-4.353;0;0.00;10;8.00;0.000022;..........(((.(((.....))).))).......(..........)......(((.....)))...........
3749;1;0;-4.354;0;0.00;9;10.00;0.000022;..........(((.(((.....))).))).........................((.......))...(...)...
3790;1;0;-4.348;0;0.00;9;16.00;0.000022;..........(((.(((.....))).)))...........((............))............(...)...
3846;1;0;-4.334;0;0.00;11;9.00;0.000021;..........(((.(((.....))).)))..(......)...............(((.....)))...(...)...
3895;1;0;-4.326;0;0.00;11;13.00;0.000021;..........(((.(((.....))).))).......((................(((.....))))).........
3908;1;0;-4.327;0;0.00;14;15.00;0.000021;..........(((.(((.....))).)))..........((.((....)).)).(((.....)))...(...)...
3960;1;0;-4.319;0;0.00;10;11.00;0.000021;..........(((.(((.....))).))).........(..........)....(((.....)))...........
3979;1;0;-4.315;0;0.00;11;14.00;0.000021;..........(((.(((.....))).)))...........(.(......).)..(((.....)))...........
3988;1;0;-4.309;0;0.00;13;13.00;0.000020;..........(((.(((.....))).))).........(((........)))..(((.....)))...(...)...
4073;1;0;-4.299;0;0.00;10;16.00;0.000020;..........(((.(((.....))).))).....................((...((.....)).)).........
4083;1;0;-4.300;0;0.00;10;19.00;0.000020;..........(((.(((.....)))..)))..........(...).........(((.....)))...........
4114;1;0;-4.289;0;0.00;13;16.00;0.000020;..........(((.(((.....))).))).........((((......))))..(((.....)))...........
4128;1;0;-4.291;0;0.00;10;12.00;0.000020;.(....)...(((.(((.....))).))).........................(((.....)))...........
4137;1;0;-4.293;0;0.00;7;14.00;0.000020;..........(((.(((.....))).))).......................................(...)...
4151;1;0;-4.287;0;0.00;11;13.00;0.000020;..........(((.(((.....))).)))............(.....)...(..(((.....))).).........
4184;1;0;-4.285;0;0.00;12;16.00;0.000019;..........(((.(((.....))).)))...........(.....)...((..(((.....))))).........
4189;1;0;-4.277;0;0.00;12;12.00;0.000019;..........(((.(((.....))).)))...........(...)......(..(((.....))).).(...)...
4318;1;0;-4.265;0;0.00;11;10.00;0.000019;..(.....).(((.(((.....))).))).........................(((.....)))...(...)...
4341;1;0;-4.260;0;0.00;11;10.00;0.000019;..........(((.(((.....))).)))...........(..........)..(((.....)))...(...)...
4354;1;0;-4.255;0;0.00;12;16.00;0.000019;..((...)).(((.(((.....))).)))...........(...).........(((.....)))...........
4407;1;0;-4.248;0;0.00;10;8.00;0.000018;...........((.(((.....))).))..........................(((.....)))..((...))..
4447;1;0;-4.246;0;0.00;10;11.00;0.000018;..........(((.(((.....))).))).........(...........)...(((.....)))...........
4456;1;0;-4.239;0;0.00;9;14.00;0.000018;..........(((.(((.....))).)))...........(...).........((.......))...........
4529;1;0;-4.227;0;0.00;11;14.00;0.000018;..........(((.(((.....))).)))...........(...).........(((.....)))(....).....
4531;1;0;-4.227;0;0.00;11;9.00;0.000018;..........(((.(((.....))).)))........(.........)......(((.....)))...(...)...
4539;1;0;-4.228;0;0.00;10;12.00;0.000018;...(...)..(((.(((.....))).))).........................(((.....)))...........
4544;1;0;-4.229;0;0.00;11;12.00;0.000018;..........(((.(((.....))).))).((...............)).....(((.....)))...........
4545;1;0;-4.229;0;0.00;11;9.00;0.000018;..........(((.(((.....))).)))..................(...)..(((.....)))...(...)...
4548;1;0;-4.230;0;0.00;11;13.00;0.000018;.....((...(((.(((.....))).))).......))................(((.....)))...........
4579;1;0;-4.226;0;0.00;11;12.00;0.000018;..........(((.(((.....))).)))..............((.........(((.....))).......))..
4586;1;0;-4.221;0;0.00;10;20.00;0.000017;..........(((.(((.....))).)))...........((............)).....(.(....).).....
4608;1;0;-4.216;0;0.00;11;21.00;0.000017;..........(((.(((.....)))..)))....................((..(((.....))))).........
4712;1;0;-4.201;0;0.00;13;17.00;0.000017;.....((.(((((.(((.....))).))).............)).)).......(((.....)))...........
4745;1;0;-4.197;0;0.00;12;8.00;0.000017;.(...)....(((.(((.....))).))).........................(((.....)))..((...))..
4809;1;0;-4.189;0;0.00;12;8.00;0.000017;..........(((.(((.....))).)))..(........).............(((.....)))..((...))..
4822;1;0;-4.191;0;0.00;12;11.00;0.000017;..........(((.(((.....))).))).((......))..............(((.....)))...(...)...
4880;1;0;-4.182;0;0.00;13;12.00;0.000016;..........(((.(((.....))).))).(((.............))).....(((.....)))...(...)...
4928;1;0;-4.173;0;0.00;11;6.00;0.000016;..........(((.(((.....))).))).......(..........)......(((.....)))...(...)...
4951;1;0;-4.171;0;0.00;13;18.00;0.000016;..((...)).(((.(((.....))).))).....................((..(((.....))))).........
4973;1;0;-4.166;0;0.00;8;18.00;0.000016;..........(((.(((.....))).)))................................(.(....).).....
5014;1;0;-4.156;0;0.00;11;14.00;0.000016;..........(((.(((.....))).)))..........((..........)).(((.....)))...........
5024;1;0;-4.158;0;0.00;10;12.00;0.000016;..........(((.(((.....))).)))....................(....(((.....))).).........
5058;1;0;-4.154;0;0.00;10;16.00;0.000016;..........(((.(((.....))).))).....................((..((.......)))).........
5076;1;0;-4.149;0;0.00;11;14.00;0.000016;..(.....).(((.(((.....))).)))...........(...).........(((.....)))...........
5104;1;0;-4.145;0;0.00;10;12.00;0.000015;..........(((.(((.....))).)))...........(........)....(((.....)))...........
5106;1;0;-4.145;0;0.00;10;8.00;0.000015;..........(((.(((.....))).)))......(............).....(((.....)))...........
5165;1;0;-4.138;0;0.00;11;9.00;0.000015;..........(((.(((.....))).))).........(..........)....(((.....)))...(...)...
5196;1;0;-4.134;0;0.00;12;12.00;0.000015;..........(((.(((.....))).)))...........(.(......).)..(((.....)))...(...)...
5209;1;0;-4.136;0;0.00;11;13.00;0.000015;..........(((.(((.....))).)))...........(....).....(..(((.....))).).........
5292;1;0;-4.123;0;0.00;11;13.00;0.000015;..........(((.(((.....))).)))............((...))......(((.....)))...........
5314;1;0;-4.120;0;0.00;11;17.00;0.000015;..........(((.(((.....)))..)))..........(...).........(((.....)))...(...)...
5354;1;0;-4.111;0;0.00;11;10.00;0.000015;.(....)...(((.(((.....))).))).........................(((.....)))...(...)...
5371;1;0;-4.113;0;0.00;11;13.00;0.000015;..........(((.(((.....))).)))...........(...)..(...)..(((.....)))...........
5379;1;0;-4.106;0;0.00;12;11.00;0.000014;..........(((.(((.....))).)))................((.......(((.....))))).(...)...
5395;1;0;-4.107;0;0.00;11;13.00;0.000014;..........(((.(((.....))).))).........(.....).....(...(((.....))).).........
5440;1;0;-4.105;0;0.00;12;14.00;0.000014;..........(((.(((.....))).)))..................((..(..(((.....))).)..)).....
5579;1;0;-4.084;0;0.00;11;12.00;0.000014;..........(((.(((.....))).)))...................((....(((.....))).))........
5646;1;0;-4.074;0;0.00;13;14.00;0.000014;..((...)).(((.(((.....))).)))...........(...).........(((.....)))...(...)...
5744;1;0;-4.065;0;0.00;12;16.00;0.000013;..(.....).(((.(((.....))).))).....................((..(((.....))))).........
5751;1;0;-4.065;0;0.00;11;9.00;0.000013;..........(((.(((.....))).))).........(...........)...(((.....)))...(...)...
5820;1;0;-4.058;0;0.00;10;12.00;0.000013;..........(((.(((.....))).)))...........(...).........((.......))...(...)...
5851;1;0;-4.047;0;0.00;11;10.00;0.000013;...(...)..(((.(((.....))).))).........................(((.....)))...(...)...
5859;1;0;-4.048;0;0.00;12;10.00;0.000013;..........(((.(((.....))).))).((...............)).....(((.....)))...(...)...
5867;1;0;-4.049;0;0.00;10;12.00;0.000013;..........(((.(((.....))).)))...........(.........)...(((.....)))...........
5868;1;0;-4.049;0;0.00;12;11.00;0.000013;.....((...(((.(((.....))).))).......))................(((.....)))...(...)...
5976;1;0;-4.033;0;0.00;9;20.00;0.000013;..........(((.(((.....))).)))...........((............)).........(....).....
6023;1;0;-4.031;0;0.00;12;16.00;0.000013;..........(((.(((.....))).)))..........((.(......).)).(((.....)))...........
6042;1;0;-4.026;0;0.00;10;8.00;0.000013;..........(((..((.....))..))).........................(((.....)))..((...))..
6053;1;0;-4.020;0;0.00;14;15.00;0.000012;.....((.(((((.(((.....))).))).............)).)).......(((.....)))...(...)...
6059;1;0;-4.020;0;0.00;8;12.00;0.000012;..........((..(((.....)))..)).........................(((.....)))...........
6256;1;0;-4.000;0;0.00;10;8.00;0.000012;..........(((.(((.....))).)))..........................((.....))...((...))..
6296;1;0;-4.004;0;0.00;12;14.00;0.000012;..........(((.(((.....))).)))..((....))....(....).....(((.....)))...........
6325;1;0;-3.997;0;0.00;10;11.00;0.000012;..........(((.(((.....))).))).........(.......).......(((.....)))...........
6333;1;0;-3.995;0;0.00;11;14.00;0.000012;.(....)...(((.(((.....))).)))...........(...).........(((.....)))...........
6376;1;0;-3.991;0;0.00;11;11.00;0.000012;..........(((.(((.....))).)))................(.(......(((.....))).....).)...
6429;1;0;-3.983;0;0.00;11;14.00;0.000012;..........(((.(((.....))).)))...........(.....)....(..(((.....))).).........
6483;1;0;-3.978;0;0.00;7;18.00;0.000012;..........(((.(((.....))).)))....................................(....).....
6495;1;0;-3.976;0;0.00;12;12.00;0.000012;..........(((.(((.....))).)))..........((..........)).(((.....)))...(...)...
6501;1;0;-3.976;0;0.00;11;13.00;0.000012;..........(((.(((.....))).)))..((.............))......(((.....)))...........
6580;1;0;-3.968;0;0.00;10;12.00;0.000011;........(.(((.(((.....))).))).).......................(((.....)))...........
6583;1;0;-3.969;0;0.00;12;12.00;0.000011;..(.....).(((.(((.....))).)))...........(...).........(((.....)))...(...)...
6615;1;0;-3.964;0;0.00;12;8.00;0.000011;......(...(((.(((.....))).)))..)......................(((.....)))..((...))..
6618;1;0;-3.964;0;0.00;11;10.00;0.000011;..........(((.(((.....))).)))...........(........)....(((.....)))...(...)...
6622;1;0;-3.965;0;0.00;13;20.00;0.000011;.....((.(((((.(((.....))).)).............))).)).......(((.....)))...........
6623;1;0;-3.965;0;0.00;11;6.00;0.000011;..........(((.(((.....))).)))......(............).....(((.....)))...(...)...
6628;1;0;-3.961;0;0.00;10;12.00;0.000011;..........(((.(((.....))).))).........................(((.....))).(...).....
6645;1;0;-3.959;0;0.00;11;10.00;0.000011;..........(((.(((.....))).))).....................(...(((.....))).).(...)...
6743;1;0;-3.950;0;0.00;8;12.00;0.000011;..........(((.((.......)).))).........................(((.....)))...........
6771;1;0;-3.949;0;0.00;11;10.00;0.000011;..........(((.(((.....))).))).........(......).....(..(((.....))).).........
6815;1;0;-3.945;0;0.00;11;13.00;0.000011;..........(((.(((.....))).)))...........((......))....(((.....)))...........
6825;1;0;-3.943;0;0.00;11;9.00;0.000011;..........(((.(((.....))).))).........(.....).........(((.....)))..(.....)..
6826;1;0;-3.943;0;0.00;12;11.00;0.000011;..........(((.(((.....))).)))............((...))......(((.....)))...(...)...
6929;1;0;-3.933;0;0.00;12;11.00;0.000011;..........(((.(((.....))).)))...........(...)..(...)..(((.....)))...(...)...
6942;1;0;-3.933;0;0.00;12;15.00;0.000011;.....((...(((.(((.....))).))).......))..(...).........(((.....)))...........
6957;1;0;-3.931;0;0.00;11;14.00;0.000011;...(...)..(((.(((.....))).)))...........(...).........(((.....)))...........
7056;1;0;-3.920;0;0.00;10;11.00;0.000011;..........(((.(((.....))).)))..................(......(((.....))).....).....
7105;1;0;-3.915;0;0.00;10;19.00;0.000010;..........(((.(((.....)))..))).....................(..(((.....))).).........
7138;1;0;-3.911;0;0.00;12;16.00;0.000010;.(....)...(((.(((.....))).))).....................((..(((.....))))).........
7219;1;0;-3.903;0;0.00;12;15.00;0.000010;..........(((.(((.....))).))).........((...)).....(...(((.....))).).........
7261;1;0;-3.899;0;0.00;11;12.00;0.000010;..........(((.(((.....))).))).........(..(.....).)....(((.....)))...........
7373;1;0;-3.887;0;0.00;11;14.00;0.000010;..........(((.(((.....))).)))((........)).............(((.....)))...........
7559;1;0;-3.869;0;0.00;12;16.00;0.000010;..((...)).(((.(((.....))).)))......................(..(((.....))).).........
7562;1;0;-3.869;0;0.00;9;20.00;0.000010;..........(((.(((.....))).)))...........(...)................(.(....).).....
7598;1;0;-3.868;0;0.00;11;10.00;0.000010;..........(((.(((.....))).)))...........(.........)...(((.....)))...(...)...
7609;1;0;-3.866;0;0.00;12;14.00;0.000010;..........(((.(((.....))).)))..((....))..(.....)......(((.....)))...........
7627;1;0;-3.863;0;0.00;10;18.00;0.000010;..........(((.(((.....)))..)))........(.....).........(((.....)))...........
7660;1;0;-3.862;0;0.00;6;16.00;0.000010;..............(((.....))).............................(((.....)))...........
7662;1;0;-3.862;0;0.00;11;14.00;0.000010;..........(((.(((.....))).)))...........(...)....(....(((.....))).).........
7735;1;0;-3.856;0;0.00;9;19.00;0.000009;..........(((.(((.....))).)))...........((............)).......(.....)......
7794;1;0;-3.853;0;0.00;9;14.00;0.000009;..........(((.(((.....))).)))......................(..((.......)).).........
7804;1;0;-3.850;0;0.00;13;14.00;0.000009;..........(((.(((.....))).)))..........((.(......).)).(((.....)))...(...)...
7862;1;0;-3.847;0;0.00;12;16.00;0.000009;...(...)..(((.(((.....))).))).....................((..(((.....))))).........
7888;1;0;-3.845;0;0.00;9;18.00;0.000009;..........(((.(((.....))).)))...........((............)).......(....).......
7900;1;0;-3.842;0;0.00;10;11.00;0.000009;..........(((.(((.....))).)))..(...............)......(((.....)))...........
7924;1;0;-3.840;0;0.00;12;11.00;0.000009;..........(((.(((.....))).))).........(.....)......(..(((.....))).).(...)...
7965;1;0;-3.840;0;0.00;9;10.00;0.000009;..........((..(((.....)))..)).........................(((.....)))...(...)...
7985;1;0;-3.837;0;0.00;11;13.00;0.000009;..........(((.(((.....))).))).........(.(.....)..)....(((.....)))...........
8033;1;0;-3.833;0;0.00;11;13.00;0.000009;..........(((.(((.....))).)))..(......)............(..(((.....))).).........
8152;1;0;-3.823;0;0.00;13;12.00;0.000009;..........(((.(((.....))).)))..((....))....(....).....(((.....)))...(...)...
8220;1;0;-3.816;0;0.00;11;9.00;0.000009;..........(((.(((.....))).))).........(.......).......(((.....)))...(...)...
8233;1;0;-3.818;0;0.00;12;15.00;0.000009;..((...)).(((.(((.....))).))).........(.....).........(((.....)))...........
8244;1;0;-3.815;0;0.00;12;12.00;0.000009;.(....)...(((.(((.....))).)))...........(...).........(((.....)))...(...)...
8267;1;0;-3.813;0;0.00;10;11.00;0.000009;..........(((.(((.....))).)))......(......)...........(((.....)))...........
8385;1;0;-3.801;0;0.00;7;17.00;0.000009;..........(((.(((.....))).)))..................................(.....)......
8390;1;0;-3.802;0;0.00;9;13.00;0.000009;..........(((.(((.....))).))).........(.....).........((.......))...........
8474;1;0;-3.796;0;0.00;12;11.00;0.000009;..........(((.(((.....))).)))..((.............))......(((.....)))...(...)...
8544;1;0;-3.790;0;0.00;11;13.00;0.000008;..........(((.(((.....))).))).........(.....).........(((.....)))(....).....
8545;1;0;-3.790;0;0.00;7;16.00;0.000008;..........(((.(((.....))).)))..................................(....).......
8563;1;0;-3.788;0;0.00;11;10.00;0.000008;........(.(((.(((.....))).))).).......................(((.....)))...(...)...
8616;1;0;-3.784;0;0.00;14;18.00;0.000008;.....((.(((((.(((.....))).)).............))).)).......(((.....)))...(...)...
8661;1;0;-3.780;0;0.00;8;12.00;0.000008;...........((.(((.....))).))..........................(((.....)))...........
8750;1;0;-3.774;0;0.00;8;19.00;0.000008;..........(((.(((.....))).)))....................(.(...........).)..........
8807;1;0;-3.771;0;0.00;10;21.00;0.000008;..........(((.(((.....))).)))........(..(((...................))).).........
8824;1;0;-3.769;0;0.00;9;10.00;0.000008;..........(((.((.......)).))).........................(((.....)))...(...)...
8863;1;0;-3.764;0;0.00;12;11.00;0.000008;..........(((.(((.....))).)))...........((......))....(((.....)))...(...)...
8908;1;0;-3.764;0;0.00;11;14.00;0.000008;..(.....).(((.(((.....))).)))......................(..(((.....))).).........
9029;1;0;-3.753;0;0.00;13;13.00;0.000008;.....((...(((.(((.....))).))).......))..(...).........(((.....)))...(...)...
9056;1;0;-3.751;0;0.00;14;19.00;0.000008;..((...)).(((.(((.....))).)))(((......))).............(((.....)))...........
9059;1;0;-3.751;0;0.00;12;12.00;0.000008;...(...)..(((.(((.....))).)))...........(...).........(((.....)))...(...)...
9218;1;0;-3.738;0;0.00;12;15.00;0.000008;..........(((.(((.....))).)))..((....))...........(...(((.....))).).........
9223;1;0;-3.738;0;0.00;12;11.00;0.000008;..........(((.(((.....))).))).........((...)).........(((.....)))..(.....)..
9280;1;0;-3.734;0;0.00;11;17.00;0.000008;..........(((.(((.....))).)))(((......))).............((.......))...........
9322;1;0;-3.729;0;0.00;10;12.00;0.000008;.(...)....(((.(((.....))).))).........................(((.....)))...........
9397;1;0;-3.726;0;0.00;11;13.00;0.000008;..........(((.(((.....))).)))........(.........)...(..(((.....))).).........
9409;1;0;-3.723;0;0.00;13;10.00;0.000008;....((....(((.(((.....))).)))..)).....................(((.....)))..((...))..
9424;1;0;-3.724;0;0.00;9;14.00;0.000008;..........((..(((.....)))..))...........(...).........(((.....)))...........
9453;1;0;-3.719;0;0.00;12;13.00;0.000008;..........(((.(((.....))).)))..............((..(......(((.....))).....).))..
9478;1;0;-3.721;0;0.00;10;12.00;0.000008;..........(((.(((.....))).)))..(........).............(((.....)))...........
9503;1;0;-3.718;0;0.00;12;10.00;0.000007;..........(((.(((.....))).))).........(..(.....).)....(((.....)))...(...)...
32;2;0;-7.165;1;0.00;13;24.00;0.002517;..........(((.(((.....))).))).......(((.....(.(((..........))).)))).........
164;2;0;-6.299;0;0.00;12;24.00;0.000584;..........(((.(((.....))).)))................(((.(.(.(.....).).)))).........
169;2;0;-6.283;0;0.00;14;22.00;0.000569;..........(((.(((.....))).))).......(((.....(.(((..........))).)))).(...)...
190;2;0;-6.219;0;0.00;9;19.00;0.000510;..........(((.(((.....))).)))................(((................))).........
199;2;0;-6.201;0;0.00;12;23.00;0.000495;..........(((.(((.....))).))).......(((.....(.((............)).)))).........
202;2;0;-6.199;0;0.00;12;25.00;0.000493;..........(((.(((.....))).)))........((((...))))..((.............)).........
224;2;0;-6.132;0;0.00;14;26.00;0.000441;..........(((.(((.....))).))).......(((.....(.(((..(.....).))).)))).........
256;2;0;-6.047;0;0.00;11;21.00;0.000382;..........(((.(((.....))).)))................(((((...........)).))).........
265;2;0;-6.017;0;0.00;16;31.00;0.000363;..........(((.(((.....))).)))((((....))))....(((.(.(.(.....).).)))).........
311;2;0;-5.937;0;0.00;13;26.00;0.000317;..........(((.(((.....))).)))((((....))))....(((................))).........
327;2;0;-5.899;0;0.00;9;19.00;0.000297;..........(((.(((.....))).)))........(((.....)))............................
