StructID;ClusterID;ClosestToCenter;Energy;LowEne;AptaMat;Bp;MfeDist;Probability;Structure
980;1;0;-4.019;0;0.00;8;13.00;0.000102;.........(((......)))....................((((..............)))).......(...).
1011;1;0;-3.992;0;0.00;7;16.00;0.000097;........((((......))))...................(((................))).............
1014;1;0;-3.987;0;0.00;8;13.00;0.000097;.........(((......)))....................((((..............)))).....(...)...
1035;1;0;-3.978;0;0.00;8;14.00;0.000095;.........(((......)))........(.....).....((((..............)))).............
1075;1;0;-3.957;0;0.00;9;15.00;0.000092;.........(((......)))........((....))....((((..............)))).............
1081;1;0;-3.951;0;0.00;9;16.00;0.000091;.........(((......)))....................((((...((......)).)))).............
1097;1;0;-3.939;0;0.00;10;16.00;0.000089;........((((......))))...................((((..............))))....((...))..
1207;1;0;-3.875;0;0.00;8;14.00;0.000080;.........(((......)))....................((((...(....).....)))).............
1247;1;0;-3.858;0;0.00;9;15.00;0.000078;.........(((......))).((........)).......((((..............)))).............
1303;1;0;-3.834;0;0.00;9;15.00;0.000075;........((((......))))...................((((..............))))....(.....)..
1374;1;0;-3.800;0;0.00;10;18.00;0.000070;........((((......))))...................((((...(.(...).)..)))).............
1401;1;0;-3.787;0;0.00;11;16.00;0.000069;.........(((......))).........(((.(......((((..............))))......).)))..
1484;1;0;-3.753;0;0.00;9;14.00;0.000065;........((((......))))...................((((..............)))).(...).......
1495;1;0;-3.750;0;0.00;9;15.00;0.000065;........((((......)))).................(.((((..............)))).)...........
1519;1;0;-3.739;0;0.00;8;14.00;0.000064;..(.....)(((......)))....................((((..............)))).............
1565;1;0;-3.728;0;0.00;10;15.00;0.000062;.........(((......))).........(((........((((..............))))........)))..
1584;1;0;-3.720;0;0.00;10;16.00;0.000062;...((...((((......))))........)).........((((..............)))).............
1608;1;0;-3.709;0;0.00;10;16.00;0.000061;.........(((......)))(((........)))......((((..............)))).............
1652;1;0;-3.698;0;0.00;11;20.00;0.000059;........((((......))))...................((((...(((....))).)))).............
1738;1;0;-3.668;0;0.00;9;16.00;0.000056;..((...))(((......)))....................((((..............)))).............
1791;1;0;-3.657;0;0.00;9;15.00;0.000055;........((((......))))...................((((..............))))..(........).
1794;1;0;-3.658;0;0.00;9;14.00;0.000055;........((((......))))................(..((((..............))))..)..........
1823;1;0;-3.647;0;0.00;9;16.00;0.000054;.........(((......)))....................((((.(.........)..))))......(....).
1838;1;0;-3.643;0;0.00;9;14.00;0.000054;.........(((......)))........((...)).....((((..............)))).............
1948;1;0;-3.608;0;0.00;10;18.00;0.000051;.........(((......)))....................((((.((.......))..))))......(....).
1956;1;0;-3.607;0;0.00;10;15.00;0.000051;.........(((......)))..........((.(......((((..............))))......).))...
1967;1;0;-3.602;0;0.00;8;13.00;0.000050;.........(((......))).......(....).......((((..............)))).............
1986;1;0;-3.599;0;0.00;9;15.00;0.000050;........((((......)))).................(.((((..............))))..)..........
2032;1;0;-3.582;0;0.00;8;14.00;0.000049;.........(((......)))....................(((((.....).......)))).............
2034;1;0;-3.583;0;0.00;9;16.00;0.000049;...(....((((......)))))..................((((..............)))).............
2045;1;0;-3.581;0;0.00;8;14.00;0.000049;.........(((......)))....................((((....(......)..)))).............
2084;1;0;-3.569;0;0.00;9;16.00;0.000048;...((....(((......)))))..................((((..............)))).............
2124;1;0;-3.557;0;0.00;10;16.00;0.000047;.........(((......)))....................((((.(.........)..))))....((...))..
2160;1;0;-3.548;0;0.00;9;14.00;0.000046;.........(((......)))..........((........((((..............))))........))...
2189;1;0;-3.540;0;0.00;9;16.00;0.000045;.........(((......)))....................((((.(.(....)..)..)))).............
2199;1;0;-3.539;0;0.00;8;12.00;0.000045;.........(((......)))....................((((..............))))....(...)....
2266;1;0;-3.523;0;0.00;11;20.00;0.000044;.........(((......)))....................((((..((((....)))))))).............
2272;1;0;-3.518;0;0.00;11;18.00;0.000044;.........(((......)))....................((((.((.......))..))))....((...))..
2273;1;0;-3.518;0;0.00;9;16.00;0.000044;...(....((((......))))......)............((((..............)))).............
2276;1;0;-3.518;0;0.00;8;14.00;0.000044;.........(((......)))....................((((...(........).)))).............
2287;1;0;-3.514;0;0.00;7;16.00;0.000043;.........(((......)))....................(((................)))......(....).
2335;1;0;-3.502;0;0.00;9;15.00;0.000043;........((((......))))...........(.....).((((..............)))).............
2406;1;0;-3.480;0;0.00;8;17.00;0.000041;.........(((......)))....................(((((........))....))).............
2428;1;0;-3.476;0;0.00;8;14.00;0.000041;.........(((......))).....(.....)........((((..............)))).............
2434;1;0;-3.473;0;0.00;8;13.00;0.000041;.........(((......)))....................((((..............)))).(.........).
2439;1;0;-3.474;0;0.00;9;12.00;0.000041;........((((......))))................(..((((..............)))).)...........
2468;1;0;-3.465;0;0.00;10;17.00;0.000040;........((((......))))((........)).......((((..............)))).............
2484;1;0;-3.465;0;0.00;10;16.00;0.000040;.........(((......))).......((.(.........((((..............))))......).))...
2525;1;0;-3.451;0;0.00;6;14.00;0.000039;.........((........))....................((((..............)))).............
2540;1;0;-3.451;0;0.00;9;15.00;0.000039;.........(((......)))....................((((.(.........)..))))....(.....)..
2560;1;0;-3.444;0;0.00;10;18.00;0.000039;.........(((......)))....................(((((((....)))....)))).............
2579;1;0;-3.441;0;0.00;9;15.00;0.000038;.........(((......)))..((....))..........((((..............)))).............
2665;1;0;-3.424;0;0.00;8;16.00;0.000037;.........(((......)))....................(((................)))....((...))..
2702;1;0;-3.413;0;0.00;8;12.00;0.000037;.........(((......)))............(...)...((((..............)))).............
2722;1;0;-3.412;0;0.00;10;17.00;0.000037;.........(((......)))....................((((.((.......))..))))....(.....)..
2757;1;0;-3.401;0;0.00;11;20.00;0.000036;..((....((((......)))))).................((((.(.........)..)))).............
2797;1;0;-3.394;0;0.00;8;13.00;0.000036;.........(((......))).(..........).......((((..............)))).............
2803;1;0;-3.392;0;0.00;9;14.00;0.000035;........((((......))))...........(....)..((((..............)))).............
2822;1;0;-3.388;0;0.00;11;20.00;0.000035;..(((....(((......)))))).................((((.(.........)..)))).............
2869;1;0;-3.375;0;0.00;9;16.00;0.000034;........((((......))))...................((((...(.......)..)))).............
2901;1;0;-3.370;0;0.00;9;14.00;0.000034;.........(((......)))....................((((.(.........)..)))).(...).......
2922;1;0;-3.367;0;0.00;9;15.00;0.000034;.........(((......)))..................(.((((.(.........)..)))).)...........
2935;1;0;-3.362;0;0.00;12;22.00;0.000034;..((....((((......)))))).................((((.((.......))..)))).............
2983;1;0;-3.353;0;0.00;8;14.00;0.000033;.........(((......)))....................((((..(.......)...)))).............
3003;1;0;-3.349;0;0.00;12;22.00;0.000033;..(((....(((......)))))).................((((.((.......))..)))).............
3102;1;0;-3.330;0;0.00;6;14.00;0.000032;..........((......)).....................((((..............)))).............
3106;1;0;-3.331;0;0.00;10;16.00;0.000032;.........(((......)))....................((((.((.......))..)))).(...).......
3112;1;0;-3.328;0;0.00;10;18.00;0.000032;........((((......))))...................((((....((....))..)))).............
3118;1;0;-3.326;0;0.00;9;16.00;0.000032;.........(((......)))....................((((..((....))....)))).............
3128;1;0;-3.328;0;0.00;10;17.00;0.000032;.........(((......)))..................(.((((.((.......))..)))).)...........
3134;1;0;-3.325;0;0.00;9;15.00;0.000032;........((((......))))...................((((..............)))).......(...).
3135;1;0;-3.325;0;0.00;9;16.00;0.000032;.........(((......)))....................((((((......))....)))).............
3157;1;0;-3.322;0;0.00;10;18.00;0.000031;.........(((......)))....................((((...(.(...).)..))))......(....).
3177;1;0;-3.318;0;0.00;7;15.00;0.000031;.........(((......)))....................(((................)))....(.....)..
3229;1;0;-3.306;0;0.00;11;20.00;0.000031;..((....((((......)))))).................((((..............))))......(....).
3269;1;0;-3.297;0;0.00;8;13.00;0.000030;.........(((......)))........(....)......((((..............)))).............
3284;1;0;-3.293;0;0.00;9;15.00;0.000030;........((((......))))...................((((..............)))).....(...)...
3286;1;0;-3.293;0;0.00;11;20.00;0.000030;..(((....(((......)))))).................((((..............))))......(....).
3318;1;0;-3.284;0;0.00;9;16.00;0.000030;........((((......)))).......(.....).....((((..............)))).............
3380;1;0;-3.274;0;0.00;9;15.00;0.000029;.........(((......)))....................((((.(.........)..))))..(........).
3386;1;0;-3.275;0;0.00;9;14.00;0.000029;.........(((......))).................(..((((.(.........)..))))..)..........
3389;1;0;-3.272;0;0.00;9;15.00;0.000029;.........(((......)))..................(.((((..............)))).)....(....).
3410;1;0;-3.268;0;0.00;9;20.00;0.000029;..((....((((......)))))).................(((................))).............
3441;1;0;-3.263;0;0.00;10;17.00;0.000028;........((((......)))).......((....))....((((..............)))).............
3465;1;0;-3.256;0;0.00;8;14.00;0.000028;.........(((......)))....................((((.....(....)...)))).............
3467;1;0;-3.257;0;0.00;10;18.00;0.000028;........((((......))))...................((((...((......)).)))).............
3477;1;0;-3.255;0;0.00;9;20.00;0.000028;..(((....(((......)))))).................(((................))).............
3541;1;0;-3.246;0;0.00;9;14.00;0.000028;.........(((......)))((..........))......((((..............)))).............
3580;1;0;-3.237;0;0.00;7;14.00;0.000027;.........(((......)))....................(((................))).(...).......
3594;1;0;-3.235;0;0.00;10;17.00;0.000027;.........(((......)))....................((((.((.......))..))))..(........).
3596;1;0;-3.236;0;0.00;10;16.00;0.000027;.........(((......))).................(..((((.((.......))..))))..)..........
3602;1;0;-3.233;0;0.00;8;23.00;0.000027;.........(((......)))...........(((......)))...........((....)).............
3606;1;0;-3.234;0;0.00;7;15.00;0.000027;.........(((......)))..................(.(((................))).)...........
3616;1;0;-3.231;0;0.00;11;18.00;0.000027;.........(((......)))....................((((...(.(...).)..))))....((...))..
3684;1;0;-3.220;0;0.00;9;14.00;0.000026;.........(((......)))....((......))......((((..............)))).............
3686;1;0;-3.220;0;0.00;11;20.00;0.000026;.........(((......)))....................((((...(((....))).))))......(....).
3701;1;0;-3.216;0;0.00;12;20.00;0.000026;..((....((((......)))))).................((((..............))))....((...))..
3705;1;0;-3.217;0;0.00;9;15.00;0.000026;.........(((......)))..................(.((((.(.........)..))))..)..........
3783;1;0;-3.202;0;0.00;8;13.00;0.000026;.........(((......))).........(.....)....((((..............)))).............
3784;1;0;-3.202;0;0.00;12;20.00;0.000026;..(((....(((......)))))).................((((..............))))....((...))..
3798;1;0;-3.198;0;0.00;10;17.00;0.000026;........((((......)))).((....))..........((((..............)))).............
3901;1;0;-3.180;0;0.00;9;14.00;0.000025;.........(((......))).................(..((((..............))))..)...(....).
3907;1;0;-3.181;0;0.00;9;16.00;0.000025;........((((......))))...................((((...(....).....)))).............
3910;1;0;-3.181;0;0.00;10;15.00;0.000025;.........(((......)))..................(.((((..............)))).)..((...))..
3921;1;0;-3.179;0;0.00;5;16.00;0.000025;.........(((......)))....................((..................)).............
3934;1;0;-3.178;0;0.00;10;17.00;0.000025;.........(((......)))..................(.((((.((.......))..))))..)..........
4008;1;0;-3.164;0;0.00;8;13.00;0.000024;.........(((......))).........(....).....((((..............)))).............
4029;1;0;-3.156;0;0.00;8;12.00;0.000024;.........(((......)))................(...((((..............)))).)...........
4071;1;0;-3.151;0;0.00;8;14.00;0.000024;.........(((......)))........(......)....((((..............)))).............
4118;1;0;-3.143;0;0.00;8;13.00;0.000023;.........(((......)))....(........)......((((..............)))).............
4132;1;0;-3.141;0;0.00;7;15.00;0.000023;.........(((......)))....................(((................)))..(........).
4135;1;0;-3.142;0;0.00;7;14.00;0.000023;.........(((......))).................(..(((................)))..)..........
4209;1;0;-3.130;0;0.00;12;20.00;0.000023;.........(((......)))....................((((...(((....))).))))....((...))..
4233;1;0;-3.126;0;0.00;10;17.00;0.000023;.........(((......)))....................((((...(.(...).)..))))....(.....)..
4249;1;0;-3.121;0;0.00;9;15.00;0.000022;.........(((......)))..................(.((((..............))))..)...(....).
4289;1;0;-3.119;0;0.00;9;15.00;0.000022;.........(((......)))............(.....).((((.(.........)..)))).............
4325;1;0;-3.110;0;0.00;11;19.00;0.000022;..((....((((......)))))).................((((..............))))....(.....)..
4332;1;0;-3.108;0;0.00;9;8.00;0.000022;.........(((......))).........((.........((((..............)))).......))....
4368;1;0;-3.102;0;0.00;8;14.00;0.000022;.........(((......)))....................(((((.........)...)))).............
4369;1;0;-3.102;0;0.00;8;14.00;0.000022;.........(((......)))....................(((((........)....)))).............
4419;1;0;-3.097;0;0.00;11;19.00;0.000022;..(((....(((......)))))).................((((..............))))....(.....)..
4450;1;0;-3.093;0;0.00;12;18.00;0.000021;........((((......))))........(((.(......((((..............))))......).)))..
4473;1;0;-3.091;0;0.00;9;12.00;0.000021;.........(((......))).................(..((((.(.........)..)))).)...........
4533;1;0;-3.083;0;0.00;7;15.00;0.000021;.........(((......)))..................(.(((................)))..)..........
4544;1;0;-3.082;0;0.00;10;18.00;0.000021;.........(((......)))....................((((..(((......))))))).............
4560;1;0;-3.080;0;0.00;10;17.00;0.000021;.........(((......)))............(.....).((((.((.......))..)))).............
4583;1;0;-3.076;0;0.00;9;14.00;0.000021;.........(((......)))..................(.((((..............)))).)..(.....)..
4586;1;0;-3.076;0;0.00;12;22.00;0.000021;..((....((((......)))))).................((((...(.(...).)..)))).............
4654;1;0;-3.063;0;0.00;12;22.00;0.000020;..(((....(((......)))))).................((((...(.(...).)..)))).............
4748;1;0;-3.052;0;0.00;10;14.00;0.000020;.........(((......))).................(..((((.((.......))..)))).)...........
4803;1;0;-3.045;0;0.00;10;16.00;0.000020;.........(((......)))....................((((...(.(...).)..)))).(...).......
4808;1;0;-3.042;0;0.00;10;17.00;0.000020;.........(((......)))..................(.((((...(.(...).)..)))).)...........
4885;1;0;-3.034;0;0.00;11;17.00;0.000019;........((((......))))........(((........((((..............))))........)))..
4921;1;0;-3.027;0;0.00;8;14.00;0.000019;.........(((......)))..(.....)...........((((..............)))).............
4930;1;0;-3.029;0;0.00;11;18.00;0.000019;..((....((((......)))))).................((((..............)))).(...).......
4949;1;0;-3.024;0;0.00;9;15.00;0.000019;.........(((......)))............(.....).((((..............))))......(....).
4955;1;0;-3.024;0;0.00;11;19.00;0.000019;.........(((......)))....................((((...(((....))).))))....(.....)..
5005;1;0;-3.016;0;0.00;11;18.00;0.000019;..(((....(((......)))))).................((((..............)))).(...).......
5028;1;0;-3.014;0;0.00;8;14.00;0.000019;...(...).(((......)))....................((((..............)))).............
5034;1;0;-3.014;0;0.00;10;15.00;0.000019;.........(((......)))....................((((..............))))..(.((...))).
5094;1;0;-3.009;0;0.00;9;14.00;0.000019;.........(((......)))............(....)..((((.(.........)..)))).............
5111;1;0;-3.004;0;0.00;8;14.00;0.000018;.........(((......)))....(.........).....((((..............)))).............
5155;1;0;-3.001;0;0.00;9;15.00;0.000018;........((((......))))(..........).......((((..............)))).............
5181;1;0;-2.996;0;0.00;9;12.00;0.000018;.........(((......))).................(..((((..............)))).)....(....).
5283;1;0;-2.986;0;0.00;7;15.00;0.000018;.........(((......)))............(.....).(((................))).............
5312;1;0;-2.982;0;0.00;6;14.00;0.000018;.........(((......))).....................(((..............)))..............
5343;1;0;-2.978;0;0.00;3;20.00;0.000018;.........(((......))).......................................................
5348;1;0;-2.975;0;0.00;13;24.00;0.000018;..((....((((......)))))).................((((...(((....))).)))).............
5404;1;0;-2.970;0;0.00;10;16.00;0.000017;.........(((......)))............(....)..((((.((.......))..)))).............
5463;1;0;-2.961;0;0.00;13;24.00;0.000017;..(((....(((......)))))).................((((...(((....))).)))).............
5503;1;0;-2.958;0;0.00;7;12.00;0.000017;.........(((......))).................(..(((................))).)...........
5557;1;0;-2.953;0;0.00;10;18.00;0.000017;........((((......))))...................((((.(.........)..))))......(....).
5565;1;0;-2.950;0;0.00;10;16.00;0.000017;.........(((......))).................(..((((...(.(...).)..))))..)..........
5592;1;0;-2.949;0;0.00;10;17.00;0.000017;.........(((......)))....................((((...(.(...).)..))))..(........).
5593;1;0;-2.949;0;0.00;10;16.00;0.000017;........((((......)))).......((...)).....((((..............)))).............
5634;1;0;-2.942;0;0.00;9;15.00;0.000017;.........(((......)))....................((((.(.........)..)))).......(...).
5646;1;0;-2.943;0;0.00;11;18.00;0.000017;.........(((......)))....................((((...(((....))).)))).(...).......
5654;1;0;-2.940;0;0.00;11;19.00;0.000017;.........(((......)))..................(.((((...(((....))).)))).)...........
5674;1;0;-2.938;0;0.00;8;14.00;0.000016;.........(((......)))....................((((......(....)..)))).............
5693;1;0;-2.934;0;0.00;11;19.00;0.000016;..((....((((......)))))).................((((..............))))..(........).
5732;1;0;-2.933;0;0.00;10;15.00;0.000016;.........(((......)))............(.....).((((..............))))....((...))..
5823;1;0;-2.920;0;0.00;11;19.00;0.000016;..(((....(((......)))))).................((((..............))))..(........).
5875;1;0;-2.918;0;0.00;4;18.00;0.000016;.........................................((((..............)))).............
5908;1;0;-2.913;0;0.00;11;17.00;0.000016;........((((......)))).........((.(......((((..............))))......).))...
5913;1;0;-2.914;0;0.00;11;20.00;0.000016;........((((......))))...................((((.((.......))..))))......(....).
5915;1;0;-2.914;0;0.00;9;14.00;0.000016;.........(((......)))............(....)..((((..............))))......(....).
5944;1;0;-2.909;0;0.00;9;14.00;0.000016;.........(((......)))....................((((..............))))..(.(.....)).
5956;1;0;-2.910;0;0.00;9;15.00;0.000016;.........(((......)))....................((((.(.........)..)))).....(...)...
5976;1;0;-2.908;0;0.00;9;15.00;0.000016;........((((......))))......(....).......((((..............)))).............
5994;1;0;-2.906;0;0.00;10;12.00;0.000016;.........(((......))).................(..((((..............)))).)..((...))..
6009;1;0;-2.903;0;0.00;10;17.00;0.000016;.........(((......)))....................((((.((.......))..)))).......(...).
6015;1;0;-2.904;0;0.00;8;14.00;0.000016;.........(((......)))...(....)...........((((..............)))).............
6028;1;0;-2.901;0;0.00;9;16.00;0.000015;.........(((......)))........(.....).....((((.(.........)..)))).............
6062;1;0;-2.897;0;0.00;9;16.00;0.000015;.........(((......)))....................((((...(.......)..))))......(....).
6115;1;0;-2.891;0;0.00;10;17.00;0.000015;.........(((......)))..................(.((((...(.(...).)..))))..)..........
6146;1;0;-2.887;0;0.00;9;16.00;0.000015;........((((......))))...................((((....(......)..)))).............
6162;1;0;-2.888;0;0.00;9;16.00;0.000015;........((((......))))...................(((((.....).......)))).............
6238;1;0;-2.880;0;0.00;10;17.00;0.000015;.........(((......)))........((....))....((((.(.........)..)))).............
6279;1;0;-2.876;0;0.00;7;14.00;0.000015;.........(((......)))............(....)..(((................))).............
6285;1;0;-2.877;0;0.00;9;13.00;0.000015;.........(((......)))................((..((((..............))))......)).....
6337;1;0;-2.871;0;0.00;10;17.00;0.000015;.........(((......)))....................((((.((.......))..)))).....(...)...
6412;1;0;-2.862;0;0.00;10;18.00;0.000014;.........(((......)))........(.....).....((((.((.......))..)))).............
6417;1;0;-2.863;0;0.00;11;18.00;0.000014;........((((......))))...................((((.(.........)..))))....((...))..
6475;1;0;-2.856;0;0.00;9;15.00;0.000014;.........(((......)))..................((((((..............))))........))...
6496;1;0;-2.854;0;0.00;10;16.00;0.000014;........((((......)))).........((........((((..............))))........))...
6503;1;0;-2.855;0;0.00;8;14.00;0.000014;.........(((......)))....................((((.(..........).)))).............
6546;1;0;-2.850;0;0.00;8;14.00;0.000014;.........(((......)))....(..........)....((((..............)))).............
6547;1;0;-2.850;0;0.00;10;18.00;0.000014;.........(((......)))....................((((....((....))..))))......(....).
6557;1;0;-2.848;0;0.00;11;19.00;0.000014;.........(((......)))....................((((...(((....))).))))..(........).
6568;1;0;-2.849;0;0.00;11;18.00;0.000014;.........(((......))).................(..((((...(((....))).))))..)..........
6585;1;0;-2.846;0;0.00;10;18.00;0.000014;........((((......))))...................((((.(.(....)..)..)))).............
6625;1;0;-2.845;0;0.00;9;14.00;0.000014;........((((......))))...................((((..............))))....(...)....
6668;1;0;-2.841;0;0.00;11;19.00;0.000014;.........(((......)))........((....))....((((.((.......))..)))).............
6750;1;0;-2.833;0;0.00;8;25.00;0.000014;.........(((......)))...............((..(((............))).))...............
6767;1;0;-2.831;0;0.00;9;8.00;0.000014;.........(((......)))............((......((((..............))))....)).......
6789;1;0;-2.829;0;0.00;12;22.00;0.000014;........((((......))))...................((((..((((....)))))))).............
6812;1;0;-2.828;0;0.00;9;14.00;0.000014;.........(((......)))............(.....).((((..............))))....(.....)..
6825;1;0;-2.824;0;0.00;9;16.00;0.000014;........((((......))))...................((((...(........).)))).............
6858;1;0;-2.824;0;0.00;10;14.00;0.000014;.........(((......)))............(....)..((((..............))))....((...))..
6897;1;0;-2.820;0;0.00;8;18.00;0.000013;........((((......))))...................(((................)))......(....).
6950;1;0;-2.813;0;0.00;7;21.00;0.000013;.......(((.....................))).......((((..............)))).............
6988;1;0;-2.809;0;0.00;7;15.00;0.000013;.........(((......)))....................(((................))).......(...).
7006;1;0;-2.807;0;0.00;10;16.00;0.000013;.........(((......)))....................((((...(.......)..))))....((...))..
7033;1;0;-2.806;0;0.00;9;16.00;0.000013;.........(((......)))........(.....).....((((..............))))......(....).
7085;1;0;-2.800;0;0.00;9;11.00;0.000013;.........(((......))).................(..((((..............)))).)..(.....)..
7130;1;0;-2.794;0;0.00;10;17.00;0.000013;.........(((......)))............(.....).((((...(.(...).)..)))).............
7159;1;0;-2.793;0;0.00;9;14.00;0.000013;.........(((......))).................((.((((..............))))......)).....
7175;1;0;-2.790;0;0.00;11;19.00;0.000013;.........(((......)))..................(.((((...(((....))).))))..)..........
7213;1;0;-2.786;0;0.00;9;19.00;0.000013;........((((......))))...................(((((........))....))).............
7245;1;0;-2.785;0;0.00;9;16.00;0.000013;........((((......)))).(.....)...........((((..............)))).............
7257;1;0;-2.785;0;0.00;10;17.00;0.000013;.........(((......)))........((....))....((((..............))))......(....).
7269;1;0;-2.782;0;0.00;9;16.00;0.000013;........((((......))))....(.....)........((((..............)))).............
7303;1;0;-2.781;0;0.00;10;17.00;0.000013;.........(((......))).((........)).......((((.(.........)..)))).............
7316;1;0;-2.778;0;0.00;11;19.00;0.000013;..((....((((......)))))).........(.....).((((..............)))).............
7320;1;0;-2.779;0;0.00;10;18.00;0.000013;.........(((......)))....................((((...((......)).))))......(....).
7325;1;0;-2.779;0;0.00;9;15.00;0.000013;........((((......))))...................((((..............)))).(.........).
7347;1;0;-2.777;0;0.00;7;15.00;0.000013;.........(((......)))....................(((................))).....(...)...
7415;1;0;-2.771;0;0.00;11;18.00;0.000012;........((((......))))......((.(.........((((..............))))......).))...
7436;1;0;-2.768;0;0.00;7;16.00;0.000012;.........(((......)))........(.....).....(((................))).............
7457;1;0;-2.766;0;0.00;10;14.00;0.000012;.........(((......))).................(..((((...(.(...).)..)))).)...........
7492;1;0;-2.765;0;0.00;11;19.00;0.000012;..(((....(((......)))))).........(.....).((((..............)))).............
7538;1;0;-2.760;0;0.00;11;18.00;0.000012;.........(((......)))....................((((....((....))..))))....((...))..
7612;1;0;-2.757;0;0.00;10;17.00;0.000012;........((((......))))...................((((.(.........)..))))....(.....)..
7616;1;0;-2.757;0;0.00;7;16.00;0.000012;........(((........)))...................((((..............)))).............
7657;1;0;-2.753;0;0.00;8;14.00;0.000012;.........(((......)))....................((((..(..........))))).............
7708;1;0;-2.748;0;0.00;9;15.00;0.000012;.........(((......))).......((...........((((..............))))........))...
7727;1;0;-2.750;0;0.00;11;20.00;0.000012;........((((......))))...................(((((((....)))....)))).............
7730;1;0;-2.747;0;0.00;9;13.00;0.000012;.........(((......)))............(.....).((((..............)))).(...).......
7735;1;0;-2.747;0;0.00;8;17.00;0.000012;.........(((......)))........((....))....(((................))).............
7816;1;0;-2.742;0;0.00;11;19.00;0.000012;.........(((......))).((........)).......((((.((.......))..)))).............
7891;1;0;-2.733;0;0.00;6;23.00;0.000012;.........(((......)))....................(((..........)))...................
7931;1;0;-2.729;0;0.00;10;26.00;0.000012;.........(((......)))...................(((............))).((.(.(...).)..)).
7942;1;0;-2.730;0;0.00;9;18.00;0.000012;........((((......))))...................(((................)))....((...))..
8097;1;0;-2.718;0;0.00;11;19.00;0.000011;........((((......))))...................((((.((.......))..))))....(.....)..
8098;1;0;-2.718;0;0.00;9;13.00;0.000011;.........(((......)))............(....)..((((..............))))....(.....)..
8107;1;0;-2.719;0;0.00;9;14.00;0.000011;........((((......))))...........(...)...((((..............)))).............
8116;1;0;-2.716;0;0.00;10;16.00;0.000011;.........(((......)))........(.....).....((((..............))))....((...))..
8190;1;0;-2.710;0;0.00;12;18.00;0.000011;.........(((......))).........(((.(......((((.(.........)..))))......).)))..
8239;1;0;-2.706;0;0.00;8;13.00;0.000011;.........(((......)))...(.....)..........((((..............)))).............
8266;1;0;-2.701;0;0.00;9;15.00;0.000011;.........(((......)))....................((((...(.......)..))))....(.....)..
8300;1;0;-2.703;0;0.00;9;16.00;0.000011;.........(((......)))....................((((...(....).....))))......(....).
8357;1;0;-2.696;0;0.00;8;12.00;0.000011;.........(((......))).........(...)......((((..............)))).............
8360;1;0;-2.696;0;0.00;9;14.00;0.000011;.........(((......)))....................((((..............)))).((.......)).
8397;1;0;-2.695;0;0.00;11;17.00;0.000011;.........(((......)))........((....))....((((..............))))....((...))..
8419;1;0;-2.692;0;0.00;11;19.00;0.000011;.........(((......)))............(.....).((((...(((....))).)))).............
