,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,AptaMat,Probability
2706,.....(.((((..((........))..))))..).....((....)).(((..((((.....))))..))).....,16,-5.749,13,0,0.000030
2707,.......((((((.(.....)..))..)))).......((.....)).(((..(((.......)))..))).....,15,-5.749,10,0,0.000029
2708,............................(....)..............(((..((((.....))))..))).....,8,-5.749,15,0,0.000029
2709,.......((((((..........))..)))).............((..(.((((.....))))..)..))......,13,-5.748,29,0,0.000029
2710,.......((((................)))).............(.....)..(((((...)))))..........,10,-5.748,11,0,0.000029
2711,...((.....))..........(((...................)))..((..(((((...)))))..))......,12,-5.748,21,0,0.000029
2712,.......((((.(((.....)....))))))...............(.(((..(((((...)))))..)))...).,16,-5.747,11,0,0.000029
2713,..((...))......((............)).......((.....)).(((..(((((...)))))..))).....,14,-5.747,12,0,0.000029
2714,.......(((.((.(.....)..))...)))..........(((....((((((.....)))).))..))).....,15,-5.746,35,0,0.000029
2715,.(..((.((((((..........))..))))..))..).((....)).(((..(((((...)))))..))).....,19,-5.746,15,0,0.000029
2716,.......((((.(((........).))))))...............(.(((..(((((...)))))..)))...).,16,-5.746,11,0,0.000029
2717,.......((((((.(.....)..))..)))).......(....)..(.(((..(((((...)))))..)))...).,17,-5.746,12,0,0.000029
2718,.........((.(.(.....)..)..)).........(((.....)))(((..(((((...)))))..))).....,15,-5.746,15,0,0.000029
2719,.......(((((((....)....))..)))).......((.....)).(((..((((.....))))..))).....,16,-5.746,8,0,0.000029
2720,.......((((................))))..(.....)......(.(((..((((.....))))..)))...).,13,-5.745,8,0,0.000029
2721,.......((.(((..........)).)..)).................(((..(((((...)))))..))).....,13,-5.745,13,0,0.000029
2722,....................(...)............(((.....)))(((..(((((...)))))..))).....,12,-5.745,12,0,0.000029
2723,.......(((.((..........)).)..)).......((.....)).(((..((((.....))))..))).....,14,-5.745,11,0,0.000029
2724,.......((((.((...........))))))......(((...((.....)).(((((...)))))...)))....,16,-5.744,19,0,0.000029
2725,.......((((..((........))..)))).........(.....)..((..(((((...)))))..))......,14,-5.744,11,0,0.000029
2726,....((.((((((..........))..))))..))...(....)....(((..(((((...)))))..))).....,17,-5.744,13,0,0.000029
2727,.......((((...(....).......))))......(((.....)))(((..(((((...)))))..))).....,16,-5.743,4,0,0.000029
2728,.......((((((.(.....)..))..))))..........(...)..(((..((((.....))))..))).....,15,-5.743,13,0,0.000029
2729,..(.....).................(......)...(((.....)))(((..(((((...)))))..))).....,13,-5.743,13,0,0.000029
2730,.....(....)....(((.............))).....((....)).(((..(((((...)))))..))).....,14,-5.742,20,0,0.000029
2731,.....(.((((................))))..).........(((...)))..((((...))))...........,12,-5.742,17,0,0.000029
2732,.......((((((.(......).))..)))).......((.....))..((..((((.....))))..))......,15,-5.741,10,0,0.000029
2733,..(.....)..((..........))..................(((...))).(((((...)))))..........,11,-5.741,26,0,0.000029
2734,.........((((..........)).)).........(((.....))).((..((((.....))))..))......,13,-5.741,19,0,0.000029
2735,..(.....)..((..........))...(....).....((....)).(((..(((((...)))))..))).....,14,-5.739,19,0,0.000029
2736,.....(.((((((..........))..))))..).........(((...))).((((.....))))..........,14,-5.739,21,0,0.000029
2737,..........(((......(..............).......)))...(((..(((((...)))))..))).....,12,-5.739,19,0,0.000029
2738,.........((.(.............)))...................(((..(((((...)))))..))).....,11,-5.738,10,0,0.000029
2739,.....................(...........)....((.....)).(((..(((((...)))))..))).....,11,-5.738,10,0,0.000029
2740,..(.............).....(((...................))).(((..(((((...)))))..))).....,12,-5.737,18,0,0.000029
2741,.......((((................))))......(((.....))).....(((((...)))))..(...)...,13,-5.737,9,0,0.000029
2742,.......((((.((...........)))))).................(((.((((((...))))).)))).....,15,-5.737,10,0,0.000029
2743,.......((((.((...........))))))...........((.....))..(((((...)))))...(....).,14,-5.737,17,0,0.000029
2744,.......((((....(........)..))))......(((.....))).((..(((((...)))))..))......,15,-5.737,6,0,0.000029
2745,.......((((.(.........)....))))..(.....)........(((..(((((...)))))..))).....,14,-5.737,7,0,0.000029
2746,......(..(.((..........)).)...).......((.....)).(((..(((((...)))))..))).....,14,-5.736,14,0,0.000029
2747,...........((.(.....)..))..(.....)..............(((..((((.....))))..))).....,11,-5.734,21,0,0.000029
2748,.........(.((..........)).).................((..((((((.....)))).))..))......,11,-5.734,38,0,0.000029
2749,......(((((..(..........)..))))..)....((.....)).(((..(((((...)))))..))).....,16,-5.734,4,0,0.000029
2750,...........................(.....)..............(((..((((.....))))..))).....,8,-5.733,15,0,0.000029
2751,......(..((..........)).)............(((.....)))(((..(((((...)))))..))).....,14,-5.733,14,0,0.000029
2752,.......((((................)))).......(....).(..(((..(((((...)))))..)))...).,14,-5.733,6,0,0.000029
2753,..((...))(.((..........)).)..........(((.....)))(((..(((((...)))))..))).....,16,-5.733,17,0,0.000029
2754,.....(.((((((.(.....)..))..))))..)...............((..(((((...)))))..))......,15,-5.732,14,0,0.000029
2755,.......((((.((...........))))))..((.(...........(((..(((((...)))))..)))).)).,17,-5.731,14,0,0.000029
2756,.......((((..(...........).))))..........(...)..(((..(((((...)))))..))).....,14,-5.731,7,0,0.000029
2757,..((...))..((.(.....)..))...(....)..............(((..(((((...)))))..))).....,14,-5.731,21,0,0.000029
2758,.........((...........................))........(((..(((((...)))))..))).....,10,-5.731,12,0,0.000029
2759,.......................(......)........((....)).(((..(((((...)))))..))).....,11,-5.73,14,0,0.000029
2760,.......((((................))))..(.....).....((.(((..(((((...)))))..)))..)).,15,-5.73,7,0,0.000029
2761,..((...))...................(....)..............(((..(((((...)))))..))).....,11,-5.73,15,0,0.000029
2762,.......((((((.(......).))..))))..............(..(((..(((((...)))))..)))...).,16,-5.729,11,0,0.000029
2763,...........((.(.....)..)).............(......)..(((..(((((...)))))..))).....,12,-5.729,18,0,0.000029
2764,.......(((..................)))..((..(((...(((...))).(((((...)))))...))).)).,16,-5.729,21,0,0.000029
2765,....((.((((.((...........))))))..))...........(.(((..(((((...)))))..)))...).,17,-5.729,13,0,0.000029
2766,..........................(......)....((.....)).(((..((((.....))))..))).....,10,-5.728,12,0,0.000029
2767,.........((..(.(((.(.........).))).)..))........(((..(((((...)))))..))).....,15,-5.728,21,0,0.000028
2768,.......(((((..(.......).)..))))........((....)).(((..(((((...)))))..))).....,16,-5.728,9,0,0.000028
2769,......................................(......)..(((..(((((...)))))..))).....,9,-5.728,12,0,0.000028
2770,...............((............))......(((.....)))(((..((((.....))))..))).....,12,-5.728,14,0,0.000028
2771,.........((...............))..........((.....))..((..(((((...)))))..))......,11,-5.727,11,0,0.000028
2772,...........((..........)).(...).......((.....)).(((..(((((...)))))..))).....,13,-5.727,13,0,0.000028
2773,.......((((.(((......)...)))))).................(((..((((.....))))..))).....,14,-5.727,12,0,0.000028
2774,.......((((((..........))..))))............(((...)))..((((...))))....(....).,14,-5.727,20,0,0.000028
2775,.......((((.(.(.....)..)...)))).......(......)..(((..(((((...)))))..))).....,15,-5.727,8,0,0.000028
2776,.......(((..((...........)).)))............((.....)).(((((...)))))..........,12,-5.727,19,0,0.000028
2777,......(((((..((........))..))))..)....((.....)).(((..(((((...)))))..))).....,17,-5.727,6,0,0.000028
2778,.......(((((............)..)))).......(......)..(((..(((((...)))))..))).....,14,-5.726,6,0,0.000028
2779,..........(((..............(.....)........)))...(((..(((((...)))))..))).....,12,-5.726,18,0,0.000028
2780,......(..((.........))..).......................(((..(((((...)))))..))).....,11,-5.726,16,0,0.000028
2781,..(.....)..((..........))..............((....)).(((..((((.....))))..))).....,12,-5.726,20,0,0.000028
2782,.....(.((((................))))..)....(....)....(((..((((.....))))..))).....,13,-5.726,9,0,0.000028
2783,.........((.........))(((...................))).(((..((((.....))))..))).....,12,-5.726,20,0,0.000028
2784,.......((((.((...........))))))..........(((....((.(((.....)))..))..))).....,14,-5.726,31,0,0.000028
2785,...............(((.............)))......((...)).(((..((((.....))))..))).....,12,-5.726,22,0,0.000028
2786,...(((...((.........))..)))..........(((.....))).((..(((((...)))))..))......,15,-5.725,20,0,0.000028
2787,...........((..........))..................((.....)).(((((...)))))..........,9,-5.725,25,0,0.000028
2788,.......((((..(..........)..)))).......(.......).(((..((((.....))))..))).....,13,-5.725,6,0,0.000028
2789,.......((((.((.(........)))))))..(.....)........(((..(((((...)))))..))).....,16,-5.724,11,0,0.000028
2790,..(.....)..((..........))..(.....).....((....)).(((..(((((...)))))..))).....,14,-5.724,19,0,0.000028
2791,....((.(((.((..........))...)))..))..(((.....)))(((..((((.....))))..))).....,17,-5.724,14,0,0.000028
2792,(...)..((((((..........))..))))......(((.....)))(((..(((((...)))))..))).....,18,-5.723,8,0,0.000028
2793,...(.......)..........(((...................))).(((..(((((...)))))..))).....,12,-5.723,18,0,0.000028
2794,.......(((.((..........))..).)).................(((..(((((...)))))..))).....,13,-5.723,12,0,0.000028
2795,.....(.(((..................)))..)......((...)).(((..(((((...)))))..))).....,14,-5.723,10,0,0.000028
2796,.....(.((((.((...........))))))..)....((.....))......(((((...)))))..........,14,-5.723,12,0,0.000028
2797,.......((((.(..........)...))))............((.....)).(((((...)))))..........,12,-5.723,15,0,0.000028
2798,.......((((.(.............))))).......(......)..(((..((((.....))))..))).....,13,-5.722,8,0,0.000028
2799,.....(.((((((.(.....)..))..))))..).....((....))..((..(((((...)))))..))......,17,-5.722,15,0,0.000028
2800,..........(((.(.((................))...)..)))...(((..(((((...)))))..))).....,14,-5.722,22,0,0.000028
2801,.........((.........))....(...).......((.....)).(((..(((((...)))))..))).....,13,-5.722,11,0,0.000028
2802,.......(((.(((....)....))...))).......((.....)).(((..(((((...)))))..))).....,16,-5.72,8,0,0.000028
2803,.........(.((.(.....)..)).)...........(....)....(((..(((((...)))))..))).....,13,-5.72,20,0,0.000028
2804,..........(((.((((.............)))......).)))...(((..(((((...)))))..))).....,15,-5.72,25,0,0.000028
2805,.......((((((..........))..)))).........(.....)..((..((((.....))))..))......,13,-5.719,13,0,0.000028
2806,.(..((.((((.((...........))))))..))..)..........(((..(((((...)))))..))).....,17,-5.719,14,0,0.000028
2807,...(((...((..........)).)))............(.....)..(((..(((((...)))))..))).....,14,-5.719,18,0,0.000028
2808,.......(((.((.(.....)..))...)))..........(...)..(((..(((((...)))))..))).....,15,-5.718,13,0,0.000028
2809,..((...))..((.(.....)..)).......................(((..((((.....))))..))).....,12,-5.718,22,0,0.000028
2810,........(((((.(.....)..))..))).........((....)).(((..(((((...)))))..))).....,16,-5.718,13,0,0.000028
2811,.......((((................))))..((..(((.((..(.((.((....)).)).).))...))).)).,16,-5.718,32,0,0.000028
2812,.......((((................)))).........((.(((...))).(((((...)))))...)).....,14,-5.717,15,0,0.000028
2813,.......((((..((........))..)))).......(.......).(((..((((.....))))..))).....,14,-5.717,8,0,0.000028
2814,....(..((((.((...........)))))).)...............(((..(((((...)))))..))).....,15,-5.717,10,0,0.000028
2815,.........(.....)........................((...)).(((..(((((...)))))..))).....,11,-5.717,15,0,0.000028
2816,.......((((.(.............)))))........(...)....(((..(((((...)))))..))).....,14,-5.717,7,0,0.000028
2817,.......((((((..........))..))))..(.....)...((.....)).(((((...)))))..........,14,-5.717,18,0,0.000028
2818,.....(....)....(((.(.........).)))....((.....)).(((..(((((...)))))..))).....,15,-5.716,16,0,0.000028
2819,..((...)).......................................(((..((((.....))))..))).....,9,-5.716,16,0,0.000028
2820,...............(........).......................(((..(((((...)))))..))).....,9,-5.716,14,0,0.000028
2821,.......((((((..........))..))))..(......).....(.(((..(((((...)))))..)))...).,16,-5.716,11,0,0.000028
2822,.......((((..(...........).))))..(.....)........(((..((((.....))))..))).....,13,-5.716,9,0,0.000028
2823,.........((..........))...............((.....))..((..(((((...)))))..))......,11,-5.716,12,0,0.000028
2824,.......(((.((.(......).))...))).......((.....))..((..(((((...)))))..))......,15,-5.716,10,0,0.000028
2825,....((.((((((..........))..))))..))......(....).(((..(((((...)))))..))).....,17,-5.716,13,0,0.000028
2826,..((...))..((.(.....)..))..(.....)..............(((..(((((...)))))..))).....,14,-5.716,21,0,0.000028
2827,...............(((.............)))....(.......).(((..(((((...)))))..))).....,12,-5.715,16,0,0.000028
2828,.......((((((.........).)..))))......(((.....)))(((..(((((...)))))..))).....,17,-5.715,6,0,0.000028
2829,......(.(((((..........))..))))......(((.....)))(((..(((((...)))))..))).....,17,-5.715,9,0,0.000028
2830,.......((((((..........))..)))).....(.((.....)))(((..(((((...)))))..))).....,17,-5.715,6,0,0.000028
2831,.......(((..................)))...............(.(((..((((.....))))..)))...).,11,-5.715,9,0,0.000028
2832,..((...))..................(.....)..............(((..(((((...)))))..))).....,11,-5.714,15,0,0.000028
2833,.....(.(((.((..........))...)))..).........(((...))).(((((...)))))..........,14,-5.714,21,0,0.000028
2834,...........((.(.....)..))...............(....)..(((..(((((...)))))..))).....,12,-5.714,19,0,0.000028
2835,.......((((...(.....)......))))..(.....)........(((..(((((...)))))..))).....,14,-5.713,7,0,0.000028
2836,.......((((.(........).....)))).......((.....)).(((..((((.....))))..))).....,14,-5.712,4,0,0.000028
2837,........................................(....)..(((..(((((...)))))..))).....,9,-5.712,13,0,0.000028
2838,.......((((..(..........)..))))..(.....)...(((...))).(((((...)))))..........,14,-5.712,16,0,0.000028
2839,.......((((................)))).............((...))..((((.....))))..........,10,-5.712,13,0,0.000028
2840,.......((((.(.........)....)))).........(.....).(((..(((((...)))))..))).....,14,-5.712,7,0,0.000028
2841,.....(.((((((..........))..))))..).......(((....((((((.....)))).))..))).....,16,-5.712,33,0,0.000028
2842,.........((((..........))..))...........((...)).(((..(((((...)))))..))).....,14,-5.712,14,0,0.000028
2843,.......((((((.(.....)..)).).))).................(((..((((.....))))..))).....,14,-5.712,15,0,0.000028
2844,.......((((((.(.....)..)).)).)).................(((..((((.....))))..))).....,14,-5.712,17,0,0.000028
2845,...((..((((.((...........))))))......)).........(((..(((((...)))))..))).....,16,-5.711,11,0,0.000028
2846,.......((((.(.(.....)..)...)))).........(....)..(((..(((((...)))))..))).....,15,-5.711,9,0,0.000028
2847,.......((((.(.............)))))..(........).....(((..(((((...)))))..))).....,14,-5.711,8,0,0.000028
2848,.......(((((............)..)))).........(....)..(((..(((((...)))))..))).....,14,-5.711,7,0,0.000028
2849,.......((((((.(.....)..))..))))......(((.....)))(((..(((.......)))..))).....,16,-5.71,12,0,0.000028
2850,.......((((.(((.....)....))))))........(.....)..(((..(((((...)))))..))).....,16,-5.71,8,0,0.000028
2851,.......((((.((...........)))))).......(......)...((..(((((...)))))..))......,14,-5.71,10,0,0.000028
2852,..((...)).................(......)....((.....)).(((..(((((...)))))..))).....,13,-5.71,12,0,0.000028
2853,.......((((..(..........)..))))..........(((......((((.....)))).....))).....,12,-5.709,29,0,0.000028
2854,.......((((...(.......)....)))).........((...)).(((..(((((...)))))..))).....,15,-5.709,8,0,0.000028
2855,.........(((............).))....................(((..(((((...)))))..))).....,11,-5.709,15,0,0.000028
2856,..((...))......((............))......(((.....)))(((..(((((...)))))..))).....,15,-5.709,14,0,0.000028
2857,.......((((.(((........).))))))........(.....)..(((..(((((...)))))..))).....,16,-5.709,8,0,0.000028
2858,.......(((.(............)...))).................(((..((((.....))))..))).....,11,-5.708,10,0,0.000028
2859,.......((((.((...........))))))......(((...(((...))).((((.....))))...)))....,16,-5.708,21,0,0.000028
2860,.....(.((((((.(....)...))..))))..)....((.....)).(((..(((((...)))))..))).....,18,-5.708,8,0,0.000028
2861,...(((.((((................))))..))...).........(((..(((((...)))))..))).....,15,-5.708,9,0,0.000028
2862,.......(.((..........)).)..............((....)).(((..(((((...)))))..))).....,13,-5.708,16,0,0.000028
2863,.......(((((((....)....))..))))......(((.....)))(((..((((.....))))..))).....,17,-5.708,10,0,0.000028
2864,.......((.......................))..............(((..(((((...)))))..))).....,10,-5.707,14,0,0.000028
2865,..((...))......(((.............)))......((...)).(((..(((((...)))))..))).....,15,-5.707,22,0,0.000028
2866,.......(((.((..........)).)..))......(((.....)))(((..((((.....))))..))).....,15,-5.707,13,0,0.000027
2867,.......((((.(.............))))).........(....)..(((..((((.....))))..))).....,13,-5.706,9,0,0.000027
2868,.......((((................))))......(((.....)))...(.(((((...)))))...)......,13,-5.706,9,0,0.000027
2869,.......((((.(.(.....)).....)))).......((.....)).(((..(((((...)))))..))).....,16,-5.706,4,0,0.000027
2870,.......((((.(.(.....).....))))).......((.....)).(((..(((((...)))))..))).....,16,-5.706,4,0,0.000027
2871,...........((((....((.........))..........))))..(((..(((((...)))))..))).....,14,-5.706,22,0,0.000027
2872,...........(((((((.............)))........))))..(((..((((.....))))..))).....,14,-5.706,27,0,0.000027
2873,.......((((................))))...........((....(((..((((.....))))..)))))...,13,-5.706,10,0,0.000027
2874,........(((.((...........)))))..................(((..((((.....))))..))).....,12,-5.706,12,0,0.000027
2875,.......((((((.(.....)..))..))))............(((...))).(((((...))))).(.....)..,16,-5.705,21,0,0.000027
2876,.......((((..((........))..))))..(.....)...(((...))).(((((...)))))..........,15,-5.705,18,0,0.000027
2877,....................(.........).................(((..(((((...)))))..))).....,9,-5.704,13,0,0.000027
2878,.....(.((((................))))..).........(((...))).(((((...)))))...(....).,14,-5.704,16,0,0.000027
2879,.......((((................))))..((..(((...(((...)))..((((...))))....))).)).,16,-5.704,21,0,0.000027
2880,..........(((.(.((..................)).)..)))...(((..(((((...)))))..))).....,14,-5.704,22,0,0.000027
2881,.........((((.(.....)..)).)).....(.....)........(((..(((((...)))))..))).....,14,-5.703,20,0,0.000027
2882,.......(((.((.(.....)..))...)))..(.....)........(((..((((.....))))..))).....,14,-5.703,15,0,0.000027
2883,.......((((((.(.....)..))..))))............(((...))).(((((...)))))....(...).,16,-5.703,20,0,0.000027
2884,......(.(((((..........))..)))...)....((.....)).(((..(((((...)))))..))).....,16,-5.702,8,0,0.000027
2885,.......................((.................))....(((..((((.....))))..))).....,9,-5.702,18,0,0.000027
2886,......(((((((..........))..))))..)....((.....)).(((..((((.....))))..))).....,16,-5.702,8,0,0.000027
2887,.......((((..((........))..))))..........(((......((((.....)))).....))).....,13,-5.702,31,0,0.000027
2888,...........((..........))...(....).........(((...))).(((((...)))))..........,11,-5.702,26,0,0.000027
2889,.......((((((..........))..))))......((..(((......((((.....)))).....))).))..,15,-5.702,34,0,0.000027
2890,.......((((................))))......(((.....)))..((((.....))))....((...))..,13,-5.701,25,0,0.000027
2891,.......((((................))))..(......)........((..(((((...)))))..))......,12,-5.701,8,0,0.000027
2892,.......((((((.(.....)..))..)))).........((...))..((..((((.....))))..))......,15,-5.701,16,0,0.000027
2893,..(.....)...........((.((.................)).)).(((..(((((...)))))..))).....,13,-5.701,19,0,0.000027
2894,....((.((((................))))..)).....((...)).(((..((((.....))))..))).....,15,-5.7,12,0,0.000027
2895,.......((((................))))..(.....((....)).(((..(((((...)))))..)))...).,15,-5.7,7,0,0.000027
2896,.........(.....)..........(......)..............(((..(((((...)))))..))).....,10,-5.7,15,0,0.000027
2897,.......((((.((...........))))))..........(..((..((((((.....)))).))..))..)...,15,-5.7,31,0,0.000027
2898,..((...........))...........(....)....((.....)).(((..(((((...)))))..))).....,13,-5.7,13,0,0.000027
2899,.....(.((((................))))..)..........((..(((..(((((...)))))..)))))...,15,-5.7,9,0,0.000027
2900,.....................(...........)...(((.....)))(((..(((((...)))))..))).....,12,-5.7,12,0,0.000027
2901,.......((((.((.(........))))))).........(.....).(((..(((((...)))))..))).....,16,-5.699,11,0,0.000027
2902,........(((((..........))..))).......(((.....))).((..(((((...)))))..))......,15,-5.699,10,0,0.000027
2903,.....(.(((.((..........))...)))..).....((....)).(((..((((.....))))..))).....,15,-5.699,15,0,0.000027
2904,.......(((..................)))..............((.(((..(((((...)))))..)))..)).,13,-5.699,8,0,0.000027
2905,.....(.((((................))))..).......(....).(((..((((.....))))..))).....,13,-5.698,9,0,0.000027
2906,.......((((................)))).......((.....))......(((((...))))).((...))..,13,-5.698,9,0,0.000027
2907,......(..(.((..........)).)...)......(((.....)))(((..(((((...)))))..))).....,15,-5.698,16,0,0.000027
2908,.......((((.((...........))))))..(...(((.....)))(((..((((.....))))..)))...).,17,-5.698,10,0,0.000027
2909,.......(.(.((.(.....)..)).)...).......((.....)).(((..(((((...)))))..))).....,15,-5.697,13,0,0.000027
2910,.......((((((.(......).))..)))).............((..((((((.....)))).))..))......,15,-5.696,31,0,0.000027
2911,......(((((..(..........)..))))..)...(((.....)))(((..(((((...)))))..))).....,17,-5.696,6,0,0.000027
2912,..........(((.(....((............))....)..)))...(((..(((((...)))))..))).....,14,-5.694,22,0,0.000027
2913,.......((((.((...........)))))).........(....)...((..(((((...)))))..))......,14,-5.694,11,0,0.000027
2914,.......(((.((..........))...))).........(.....)..((..(((((...)))))..))......,13,-5.694,13,0,0.000027
2915,.........(.((.(.....)..)).)..............(....).(((..(((((...)))))..))).....,13,-5.692,20,0,0.000027
2916,.......((((..(...........).)))).........(.....).(((..((((.....))))..))).....,13,-5.691,9,0,0.000027
2917,....((.((((.((...........))))))..))....(.....)..(((..(((((...)))))..))).....,17,-5.691,10,0,0.000027
2918,.......((((.(.............)))))......(((.....)))..((((.....)))).............,12,-5.691,24,0,0.000027
2919,.......((((................))))..(....((.....)).(((..((((.....))))..)))...).,14,-5.691,4,0,0.000027
2920,.......(((..((...........)).)))............(((...))).((((.....))))..........,12,-5.691,21,0,0.000027
2921,...(((..................))).(....)..............(((..(((((...)))))..))).....,12,-5.691,19,0,0.000027
2922,.........(.((..........)).)......(......).......(((..(((((...)))))..))).....,12,-5.691,19,0,0.000027
2923,.......((((((.(.....)..))..)))).......(.......)..((..(((((...)))))..))......,15,-5.69,10,0,0.000027
2924,..........(((...((..................))....)))...(((..(((((...)))))..))).....,13,-5.69,21,0,0.000027
2925,..........................(......)...(((.....)))(((..((((.....))))..))).....,11,-5.69,14,0,0.000027
2926,..(.....)..((.(.....)..))............(((.....))).((..(((((...)))))..))......,14,-5.69,19,0,0.000027
2927,....((.((((................))))..))...(.......).(((..(((((...)))))..))).....,15,-5.69,6,0,0.000027
2928,...........((..........)).(...)......(((.....)))(((..(((((...)))))..))).....,14,-5.689,15,0,0.000027
2929,.......((((..(...........).)))).........((...))..((..(((((...)))))..))......,14,-5.689,10,0,0.000027
2930,.......(.((((..........)).))..)........((....)).(((..(((((...)))))..))).....,15,-5.689,16,0,0.000027
2931,...........((..........))..................(((...))).((((.....))))..........,9,-5.689,27,0,0.000027
2932,.......((((................)))).................(((...((((...))))...))).....,11,-5.689,6,0,0.000027
2933,..(.....)............................(((.....))).((..(((((...)))))..))......,11,-5.688,13,0,0.000027
2934,......(((((..((........))..))))..)...(((.....)))(((..(((((...)))))..))).....,18,-5.688,8,0,0.000027
2935,.......((((...(.....)......)))).........(.....).(((..(((((...)))))..))).....,14,-5.688,7,0,0.000027
2936,.....(.((((((.(.....)..))..))))..)...(((.....))).((..((((.....))))..))......,17,-5.688,14,0,0.000027
2937,.........(..................).........((.....)).(((..(((((...)))))..))).....,11,-5.688,6,0,0.000027
2938,..........(((.............................)))....((..(((((...)))))..))......,10,-5.688,19,0,0.000027
2939,.......((((.....(........).))))........((....)).(((..(((((...)))))..))).....,15,-5.687,7,0,0.000027
2940,...........((..........))...(....).....((....)).(((..((((.....))))..))).....,12,-5.687,20,0,0.000027
2941,..((...))..(((((((.............)))........))))..(((..(((((...)))))..))).....,17,-5.687,27,0,0.000027
2942,.......((((((.(.....)..)).))....))....((.....)).(((..(((((...)))))..))).....,17,-5.687,17,0,0.000027
2943,.......((((..(..........)..))))......((.......))(((..((((.....))))..))).....,14,-5.687,8,0,0.000027
2944,...((.....))................(....)....((.....)).(((..(((((...)))))..))).....,13,-5.686,12,0,0.000027
2945,...........((..........))..(.....).........(((...))).(((((...)))))..........,11,-5.686,26,0,0.000027
2946,..((...........)).....................((.....)).(((..((((.....))))..))).....,11,-5.686,14,0,0.000027
2947,.........((..(.((...............)).)..))........(((..(((((...)))))..))).....,13,-5.686,18,0,0.000027
2948,.......((((((..........))..)))).....(.(......).)(((..(((((...)))))..))).....,16,-5.686,10,0,0.000027
2949,.......((((.(..........)...))))............(((...))).((((.....))))..........,12,-5.686,17,0,0.000027
2950,.......(..(((.............................))).).(((..(((((...)))))..))).....,12,-5.686,17,0,0.000027
2951,..((...........))..........(.....)....((.....)).(((..(((((...)))))..))).....,13,-5.684,13,0,0.000026
2952,....................(............)....((.....)).(((..(((((...)))))..))).....,11,-5.684,10,0,0.000026
2953,.....(.((((((..........))..))))..).......(...)..(((..(((((...)))))..))).....,16,-5.684,11,0,0.000026
2954,.........((.........))....(...)......(((.....)))(((..(((((...)))))..))).....,14,-5.683,13,0,0.000026
2955,.........((...(.....).))..............((.....)).(((..(((((...)))))..))).....,13,-5.683,12,0,0.000026
2956,..((...))..............((.................))....(((..(((((...)))))..))).....,12,-5.683,18,0,0.000026
2957,.......((((..(..........)..))))......................(((((...)))))..........,10,-5.683,12,0,0.000026
2958,.......((((................))))..(.....)...(((...)))..((((...))))...........,12,-5.683,16,0,0.000026
2959,.....(.((((.((...........))))))..).........((.....)).(((((...)))))..........,14,-5.682,19,0,0.000026
2960,.......(((.(((....)....))...)))......(((.....)))(((..(((((...)))))..))).....,17,-5.682,10,0,0.000026
2961,.....(...(.((..........)).)...).......((.....)).(((..(((((...)))))..))).....,14,-5.682,14,0,0.000026
2962,.......((((...(...........)))))...............(.(((..(((((...)))))..)))...).,14,-5.682,7,0,0.000026
2963,...........((.(.....)..))........................((..(((((...)))))..))......,10,-5.682,20,0,0.000026
2964,...(...........)......................((.....)).(((..(((((...)))))..))).....,11,-5.681,10,0,0.000026
2965,.........((.((...........))))........(((.....))).((..(((((...)))))..))......,14,-5.681,12,0,0.000026
2966,.................................................((..(((((...)))))..))......,7,-5.68,14,0,0.000026
2967,.......((((((..........))..))))..(.....)...(((...))).((((.....))))..........,14,-5.68,20,0,0.000026
2968,.......((((.(.(.....)..)...))))..................((..(((((...)))))..))......,13,-5.679,10,0,0.000026
2969,.......((((..((........))..))))......((.......))(((..((((.....))))..))).....,15,-5.679,10,0,0.000026
2970,.....(.(((..((...........)).)))..)..............(((..((((.....))))..))).....,13,-5.679,14,0,0.000026
2971,..........(....)............(....)..............(((..(((((...)))))..))).....,10,-5.679,14,0,0.000026
2972,.......(((((............)..))))..................((..(((((...)))))..))......,12,-5.679,8,0,0.000026
2973,.........((((.(.....)..)).))............(.....).(((..(((((...)))))..))).....,14,-5.679,20,0,0.000026
2974,.........((((..........)).))............((...)).(((..((((.....))))..))).....,13,-5.679,21,0,0.000026
2975,.......((((..(..........)..)))).......((.....))...((((.....)))).............,11,-5.679,22,0,0.000026
2976,..(.....)..((..........))..((................)).(((..(((((...)))))..))).....,13,-5.678,17,0,0.000026
2977,.......(((.((.(.....)..))...))).........(.....).(((..((((.....))))..))).....,14,-5.678,15,0,0.000026
2978,.....(....)....(((.(.........).)))...(((.....)))(((..(((((...)))))..))).....,16,-5.678,18,0,0.000026
2979,.........((.........)).((.................))....(((..(((((...)))))..))).....,12,-5.678,18,0,0.000026
2980,...(((...((..........)).)))...........(....)....(((..(((((...)))))..))).....,14,-5.678,21,0,0.000026
2981,......(((((................))))..)...(((.....))).((..(((((...)))))..))......,15,-5.678,6,0,0.000026
2982,...............(((.............)))...((.......))(((..(((((...)))))..))).....,13,-5.677,18,0,0.000026
2983,.......((((((..........))..))))........((..(((...))).(((((...)))))...)).....,16,-5.677,18,0,0.000026
2984,.......(((..................)))........(.....)..(((..((((.....))))..))).....,11,-5.677,6,0,0.000026
2985,...........(..................).......((.....)).(((..(((((...)))))..))).....,11,-5.677,9,0,0.000026
2986,......((((.((..........))...)))..)....((.....)).(((..(((((...)))))..))).....,16,-5.677,8,0,0.000026
