,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,AptaMat,Probability
672,..((...))((((.((((........))))...))))...(((....)))(((..((.......))..))).....,18,-4.813,6,0,0.000154
673,.......(.((((.((((........))))...)))))...((....)).((((((........))).))).....,17,-4.813,13,0,0.000154
674,.........((((.(((..........)))...))))...(((....)))...(((.............)))....,13,-4.811,17,0,0.000154
675,..............(((((......)))))..........(((....)))....((........))..........,10,-4.811,19,0,0.000153
676,........((((................))))..................(((..((.......))..))).....,9,-4.81,27,0,0.000153
677,..............(((((......))))).....(((((...............((.......))))))).....,12,-4.809,25,0,0.000153
678,........((((................))))....(...).........((((((........))).))).....,11,-4.809,34,0,0.000153
679,.........((((.(((((......)))))...)))).............((.((..........))..)).....,13,-4.809,15,0,0.000153
680,..(.....)((((.(((((......)))))...))))....((....)).(((..((.......))..))).....,17,-4.809,4,0,0.000153
681,...((.....))..((((........)))).....((((((((....)))................))))).....,14,-4.808,27,0,0.000153
682,.........(((..(((((......)))))....)))...(((....)))(((.(((....)..))..))).....,17,-4.804,8,0,0.000152
683,.........((((.(((((......)))))...))))...(((....))).................(.....)..,13,-4.804,12,0,0.000152
684,........((((.(............).))))........(((....)))((((((........))).))).....,14,-4.802,29,0,0.000151
685,..........(((.(((((......)))))...))).........(((..(((.((........))..))).))).,16,-4.802,18,0,0.000151
686,.........((((.((((........))))...))))...(((....)))....((.............)).....,13,-4.802,13,0,0.000151
687,.........((((.((((........))))...)))).....(....)..(((.((........))..))).....,14,-4.802,11,0,0.000151
688,...((.((((....(((((......)))))..(((.((..(((....))).))...)))...)))).)).......,19,-4.802,30,0,0.000151
689,..((...))((((.(((((......)))))...))))...(((....)))...(((........))).........,17,-4.8,17,0,0.000151
690,.......((((((.(((((......)))))...))))..))....(((..((.(((........)))..)).))).,19,-4.799,23,0,0.000151
691,..(.....).....((((........))))..........(((....)))(((..((.......))..))).....,13,-4.798,12,0,0.000150
692,........((((................))))....((..(((....))).))..((.......))..........,11,-4.797,28,0,0.000150
693,..........((..(((((......)))))....))..............((((((........))).))).....,13,-4.795,17,0,0.000149
694,......(..((((.(((((......)))))...))))...)....(((..(((.((........))..))).))).,18,-4.794,17,0,0.000149
695,.......(.((((.(((((......)))))...)))))......((((..(((..((.......))..))).)))),19,-4.791,15,0,0.000148
696,.......((((((.(((((......)))))...)))))..)....(((..(((..((.......))..))).))).,19,-4.79,14,0,0.000148
697,.........((((.((((........))))...))))...((......))(((..((.......))..))).....,15,-4.788,4,0,0.000148
698,......(.(((((.(((((......)))))...)))))..)....(((..(((...............))).))).,17,-4.788,18,0,0.000148
699,.......(.((((.((((........))))...)))))............(((.((........))..))).....,14,-4.788,15,0,0.000148
700,.....(...(((..(((((......)))))....)))...).........(((..((.......))..))).....,14,-4.788,9,0,0.000148
701,....((...((((.(((((......)))))...))))...))........((((((........))).))).....,17,-4.787,15,0,0.000148
702,......(..(((..(((((......)))))....)))...).........((((((........))).))).....,15,-4.787,16,0,0.000147
703,.....(..((((..(((((......)))))....))))..)....(((..(((.((........))..))).))).,18,-4.787,21,0,0.000147
704,.........((((.(((((......)))))...))))...(((....)))...(((.(........)..)))....,16,-4.785,15,0,0.000147
705,.........((((.((((........))))...))))...(((....)))....(....)................,12,-4.785,14,0,0.000147
706,..(.....).....(((((......)))))..........(((....)))...(((........))).........,12,-4.785,23,0,0.000147
707,..........(((.(((((......)))))...)))....(((....)))...(((.............)))....,14,-4.784,15,0,0.000147
708,.........(((................)))..........((....)).(((..((.......))..))).....,10,-4.784,21,0,0.000147
709,.........((((.(((((......)))))...))))...(((....)))......((.............))...,14,-4.783,13,0,0.000147
710,.........(((.(............).)))....((((.(((....)))...(((........))))))).....,14,-4.781,36,0,0.000146
711,..............(((..........)))..........(((....)))(((..((.......))..))).....,11,-4.779,12,0,0.000145
712,.......(.((((.((((........))))...)))))..(((....)))(((...............))).....,15,-4.778,8,0,0.000145
713,.......(.((((.((((........))))...))))...).........((((((........))).))).....,15,-4.777,16,0,0.000145
714,..(.....).(((.(((((......)))))...)))....(((....)))(((..((.......))..))).....,17,-4.777,4,0,0.000145
715,..............(((((......)))))......((..(((....))).))..............((...))..,12,-4.776,22,0,0.000145
716,..............(((((......)))))..(((.((..(((....))).))...))).....(...).......,14,-4.776,22,0,0.000145
717,.......(.(((..(((((......)))))....)))).......(((..((((((........))).))).))).,18,-4.776,22,0,0.000145
718,.........((((.(((((......)))))...))))...((......))...(((........))).........,14,-4.776,15,0,0.000145
719,......(..((((.(((((......)))))...)))))..(((....)))(((.((........))..))).....,18,-4.775,7,0,0.000145
720,............(.(((((......)))))).........(((....)))(((..((.......))..))).....,14,-4.773,9,0,0.000144
721,..((...)).....(((((......)))))......((..(((....))).)).........(.(...).).....,14,-4.773,24,0,0.000144
722,.....(..(((((.(((((......)))))...)))))..)....((...(((.((........))..)))..)).,18,-4.772,18,0,0.000144
723,....((..(((((.((((........))))...)))))..))........(((..((.......))..))).....,16,-4.77,12,0,0.000143
724,.........((((.(((((......)))))...))))................(((.............)))....,12,-4.77,19,0,0.000143
725,..(.....)((((.(((((......)))))...))))...(((....)))((.(((........)))..)).....,18,-4.77,11,0,0.000143
726,.........(((..((((........))))....))).............(((...............))).....,10,-4.77,14,0,0.000143
727,..............(((((......)))))..........(((....)))..........................,8,-4.766,18,0,0.000142
728,.........((((.(((((......)))))...)))).....(.....).(((..((.......))..))).....,15,-4.764,6,0,0.000142
729,.........((((.((((........))))...))))...(((....)))..(((......((.(...).))))).,17,-4.763,20,0,0.000142
730,..............(((((......)))))......(...)....((...(((..((.......))..)))..)).,13,-4.763,18,0,0.000142
731,..............((((........))))...........((....)).(((..((.......))..))).....,11,-4.761,12,0,0.000141
732,.......(.((((.(((((......)))))...))))).......((...((((((........))).)))..)).,18,-4.761,19,0,0.000141
733,..((...))((((.((((........))))...))))...(((....)))((((((........))).))).....,19,-4.759,13,0,0.000141
734,.........((((.(((((......)))))...))))....((....))...(((((............)).))).,16,-4.758,17,0,0.000140
735,.........(((................))).....(...).........(((.((........))..))).....,9,-4.758,30,0,0.000140
736,.........(((..(((((......)))))....)))...(((....)))((.((..........))..)).....,15,-4.756,11,0,0.000140
737,........((((................))))..................((((((........))).))).....,10,-4.755,34,0,0.000140
738,.........((((.(((((......)))))...))))...(((....)))((............))..........,14,-4.755,10,0,0.000140
739,.........((((.(((((......)))))...))))...(((....))).....((.......))...(....).,15,-4.755,7,0,0.000140
740,..(.....)((((.(((((......)))))...))))....((....)).((((((........))).))).....,18,-4.754,11,0,0.000140
741,.........((((.(((((......)))))...))))...(((....)))..(((((.(.......)..)).))).,18,-4.753,17,0,0.000139
742,.......(.((((.(((((......)))))...)))))...((....)).((.(((........)))..)).....,17,-4.753,13,0,0.000139
743,.........(((.(............).))).........(((....)))(((.((........))..))).....,12,-4.752,25,0,0.000139
744,.......((((((.(((((......)))))...))))..))....(((..(((...............))).))).,17,-4.749,18,0,0.000138
745,...((.....))..(((((......))))).....((((.(((....)))....((........)).)))).....,16,-4.748,24,0,0.000138
746,.....(..(((((.(((((......)))))...)))))..)...((((..(((.((........))..))).)))),20,-4.748,21,0,0.000138
747,.........((((.(((((......)))))...))))...(((....)))...(((..(.......)..)))....,16,-4.747,15,0,0.000138
748,.........(((................))).........(((....)))((.(((........)))..)).....,11,-4.745,28,0,0.000137
749,......(.((((..(((((......)))))....))))..)....(((..(((.((........))..))).))).,18,-4.745,21,0,0.000137
750,..............(((((......))))).....((((((((....))).....((.......))))))).....,15,-4.744,19,0,0.000137
751,.........(((.(((((........)))).)..)))...(((....)))(((..((.......))..))).....,16,-4.743,6,0,0.000137
752,.........(((.(((((........))).))..)))...(((....)))(((..((.......))..))).....,16,-4.743,9,0,0.000137
753,..(.....).....((((........))))..........(((....)))((((((........))).))).....,14,-4.743,19,0,0.000137
754,.........(((..(((((......)))))....)))...(((....)))..............(...).......,12,-4.743,12,0,0.000137
755,.........(((..(((((......)))))....)))..(....).....(((..((.......))..))).....,14,-4.742,10,0,0.000137
756,.....(...((((.(((((......)))))...))))...)....(((..(((.((........))..))).))).,18,-4.741,17,0,0.000136
757,.........(((..(((((......)))))....)))....((....)).(((((..........)).))).....,15,-4.74,11,0,0.000136
758,.........(((..(((((......)))))....)))...(((....)))..........(.(.(...)).)....,14,-4.739,15,0,0.000136
759,.........((((.((((........))))...))))...(((....)))...((..........)).........,13,-4.739,15,0,0.000136
760,..............(((((......)))))......(...)...((((..(((..((.......))..))).)))),15,-4.738,21,0,0.000136
761,.........(((..(((((......)))))....)))..............((..((.......))..))......,12,-4.738,10,0,0.000136
762,..((...))((((.(((((......)))))...))))....((....)).(((..((.......))..))).....,18,-4.737,6,0,0.000136
763,.........(((..((((........))))....)))...(((....)))....((........))..........,12,-4.737,15,0,0.000136
764,.......(.((((.(((((......)))))...)))))......((((..((((((........))).))).)))),20,-4.736,22,0,0.000135
765,.........((((.(((((......)))))...))))...(((....))).........(.((.(...).))..).,16,-4.736,15,0,0.000135
766,.......(.(((..(((((......)))))....))))..(((....))).((..((.......))..))......,16,-4.736,6,0,0.000135
767,..............(((((......)))))..........(((....)))(((..(.........)..))).....,12,-4.736,10,0,0.000135
768,.......((((((.(((((......)))))...)))))..)....(((..((((((........))).))).))).,20,-4.736,21,0,0.000135
769,...((.....))..(((((......)))))......(...).........(((..((.......))..))).....,13,-4.735,16,0,0.000135
770,..............((((........))))......(...).........(((.((........))..))).....,10,-4.735,21,0,0.000135
771,.......(.(((..((((........))))....))))..(((....)))(((.((........))..))).....,16,-4.735,11,0,0.000135
772,.........((((.(((..........)))...))))...(((....))).((.((........))..))......,14,-4.735,11,0,0.000135
773,.........((((.((((........))))...))))...((......))((((((........))).))).....,16,-4.734,11,0,0.000135
774,.....(...(((..(((((......)))))....)))...).........((((((........))).))).....,15,-4.733,16,0,0.000135
775,..........(((.((((........))))...)))..............(((..((.......))..))).....,12,-4.731,10,0,0.000134
776,.........(((.((((((......))))).)..)))...(((....)))...(((........))).........,15,-4.73,17,0,0.000134
777,.........(((.((((((......)))).))..)))...(((....)))...(((........))).........,15,-4.73,20,0,0.000134
778,.....(..(((((.(((((......)))))...)))))..)....(((.((..(((........)))..)).))).,19,-4.73,27,0,0.000134
779,......(.(((((.(((((......)))))...)))))..)....((...(((.((........))..)))..)).,18,-4.73,18,0,0.000134
780,.........(((................)))..........((....)).((((((........))).))).....,11,-4.729,28,0,0.000134
781,..(.....)((((.(((((......)))))...)))).............(((.((........))..))).....,15,-4.729,13,0,0.000134
782,..............(((((......)))))......((..(((....))).))(((.............)))....,13,-4.729,22,0,0.000134
783,.....(....)...(((((......))))).....((((.(((....)))...(((........))))))).....,16,-4.729,25,0,0.000134
784,.........((((.(((((......)))))...))))........(((..(((((((....)..))).))).))).,19,-4.727,19,0,0.000133
785,..((...)).....((((........))))..........(((....)))(((..((.......))..))).....,14,-4.726,14,0,0.000133
786,..............((((........))))..(((.((..(((....))).))...))).................,12,-4.726,24,0,0.000133
787,.........((((.(((((......)))))...))))...(((....)))....(..........)..........,13,-4.726,11,0,0.000133
788,..............(((..........)))..........(((....)))((((((........))).))).....,12,-4.724,19,0,0.000133
789,.......(.((((.(((((......)))))...)))))..(((....)))(((.(..........)..))).....,17,-4.724,7,0,0.000133
790,......(..((((.((((........))))...))))...).........(((..((.......))..))).....,14,-4.723,9,0,0.000132
791,.........((((.((((........))))...))))...(((....)))..((.((............))..)).,15,-4.723,15,0,0.000132
792,.........((((.((((........))))...))))...(((....)))..(((.(............)..))).,15,-4.723,17,0,0.000132
793,..............((((........))))..........(((....)))((.(((........)))..)).....,12,-4.723,19,0,0.000132
794,..(.....).(((.(((((......)))))...)))....(((....)))((((((........))).))).....,18,-4.722,11,0,0.000132
795,..(.....).....(((((......)))))...........((....)).(((..((.......))..))).....,13,-4.722,12,0,0.000132
796,..(.....)((((.(((((......)))))...))))...(((....)))(((...............))).....,16,-4.72,6,0,0.000132
797,............(.(((((......)))))).........(((....)))((((((........))).))).....,15,-4.718,16,0,0.000131
798,..............(((((......)))))......(((((((....)))................))))......,12,-4.718,23,0,0.000131
799,.......(.((((.(((((......)))))...))))...).........((.(((........)))..)).....,15,-4.717,16,0,0.000131
800,.........((((.(((((......)))))...))))...(((....)))(((((.(....)...)).))).....,18,-4.717,8,0,0.000131
801,.....(..((((..((((........))))....))))..).........(((..((.......))..))).....,14,-4.716,13,0,0.000131
802,....((..(((((.((((........))))...)))))..))........((((((........))).))).....,17,-4.716,19,0,0.000131
803,.........((((.((((........))))...)))).............(((..(.........)..))).....,12,-4.715,10,0,0.000131
804,.........(((..(((((......)))))....))).............(((.(..........)..))).....,12,-4.715,13,0,0.000131
805,.........(((..(((((......)))))....))).......(((...(((..((.......))..)))..))),16,-4.714,14,0,0.000130
806,..((...)).....(((((......)))))..........(((....)))...(((........))).........,13,-4.714,25,0,0.000130
807,.........((((.((((........))))...))))...(((....))).....((............)).....,13,-4.713,12,0,0.000130
808,.........((((.(((((......)))))...))))....(......).(((..((.......))..))).....,15,-4.712,4,0,0.000130
809,.......(.((((.((((........))))...))))).......(((..(((..((.......))..))).))).,17,-4.712,15,0,0.000130
810,.........(((.(............).)))....(((..(((....)))...(((........))).))).....,13,-4.712,34,0,0.000130
811,.........((((.((((........))))...))))............((..(((........)))..)).....,13,-4.71,21,0,0.000130
812,..............(((((......)))))...............((...(((..((.......))..)))..)).,12,-4.709,18,0,0.000129
813,.........((((.(((((......)))))...)))).....(.....).((((((........))).))).....,16,-4.709,13,0,0.000129
814,.......(.(((..(((((......)))))....))))..(((....)))..(((((............)).))).,17,-4.709,19,0,0.000129
815,.........((((.((((........))))...))))...(((....)))..(((((.......))......))).,16,-4.708,13,0,0.000129
816,..............(((((......)))))......(...)....((...((((((........))).)))..)).,14,-4.708,25,0,0.000129
817,..........(((.(((((......)))))...)))....(((....))).((.((........))..))......,15,-4.708,9,0,0.000129
818,..............((((........))))...........((....)).((((((........))).))).....,12,-4.707,19,0,0.000129
819,.......(((((..(((((......)))))....)))..))....(((..(((.((........))..))).))).,18,-4.706,21,0,0.000129
820,..((...)).(((.(((((......)))))...)))....(((....)))(((..((.......))..))).....,18,-4.705,6,0,0.000129
821,......(.(((((.(((((......)))))...)))))..)...((((..(((.((........))..))).)))),20,-4.705,21,0,0.000129
822,.........((((.((((.(...)..))))...)))).............(((..((.......))..))).....,14,-4.705,10,0,0.000128
823,.........(((................)))...................(((.((........))..))).....,8,-4.705,30,0,0.000128
824,.......(.((((.(((((......)))))...)))))...((....)).(((...............))).....,15,-4.702,8,0,0.000128
825,.....(....)...(((((......)))))..........(((....)))(((.((........))..))).....,14,-4.699,14,0,0.000127
826,..((...))((((.(((((......)))))...))))...(((....)))((.(((........)))..)).....,19,-4.699,13,0,0.000127
827,.........((((.((((........))))...))))...(((....))).........((.(.(...).)..)).,15,-4.698,17,0,0.000127
828,..............(((((......))))).....(((((.........((.............))))))).....,12,-4.697,29,0,0.000127
829,..(.....).....(((((......)))))......(...).........(((.((........))..))).....,12,-4.696,21,0,0.000126
830,.......((.(((.(((((......)))))...)))...)).........(((..((.......))..))).....,15,-4.695,11,0,0.000126
831,.........(((................))).........(((....)))(((...............))).....,9,-4.695,23,0,0.000126
832,..........(((.(((((......)))))...)))((..(((....))).)).......................,13,-4.693,13,0,0.000126
833,.........(((..((((........))))....)))...(((....)))..........................,10,-4.693,14,0,0.000126
834,.........((((.(((..........)))...))))...(((....)))..(((.................))).,13,-4.693,19,0,0.000126
835,.........(((..(((..........)))....)))...(((....)))...(((........))).........,12,-4.692,19,0,0.000126
836,.......((((((.(((((......)))))...))))..))....((...(((.((........))..)))..)).,18,-4.691,18,0,0.000125
837,.........(((.(((((........))).))..)))...(((....)))((((((........))).))).....,17,-4.689,16,0,0.000125
838,.........(((.(((((........)))).)..)))...(((....)))((((((........))).))).....,17,-4.689,13,0,0.000125
839,.........(((..(((((......)))))....)))..(....).....((((((........))).))).....,15,-4.688,17,0,0.000125
840,......(.(((((.(((((......)))))...)))))..)....(((.((..(((........)))..)).))).,19,-4.688,27,0,0.000125
841,..(.....).....(((((......)))))..(((.((..(((....))).))...))).................,14,-4.686,24,0,0.000124
842,.........((((.((((........))))...))))...(((....)))(((.(((....)..))..))).....,17,-4.686,8,0,0.000124
843,........((((................))))....((..(((....))).)).........(.(...).).....,11,-4.685,33,0,0.000124
844,..............(((((......)))))..............((((..(((..((.......))..))).)))),14,-4.685,21,0,0.000124
845,..............(((((......)))))......(...)...((((..((((((........))).))).)))),16,-4.684,28,0,0.000124
846,.........(((..(((((......)))))....)))..............(((((........))).))......,13,-4.683,17,0,0.000124
847,..(.....).....(((((......)))))..........(((....)))((.(((........)))..)).....,14,-4.683,19,0,0.000124
848,..((...))((((.(((((......)))))...))))....((....)).((((((........))).))).....,19,-4.683,13,0,0.000124
849,.........(((................))).....(...)....(((..(((..((.......))..))).))).,12,-4.682,30,0,0.000124
850,.........(((.(............).))).....((..(((....))).)).......................,9,-4.682,31,0,0.000124
851,...((.....))..(((((......)))))....................(((..((.......))..))).....,12,-4.682,16,0,0.000124
852,..............((((........))))....................(((.((........))..))).....,9,-4.682,21,0,0.000124
853,.......(.(((..(((((......)))))....))))..(((....))).(((((........))).))......,17,-4.682,13,0,0.000123
854,...((.....))..(((((......)))))......(...).........((((((........))).))).....,14,-4.681,23,0,0.000123
855,..........((..((((........))))....))....(((....)))(((..((.......))..))).....,14,-4.678,6,0,0.000123
856,..........(((.((((........))))...)))..............((((((........))).))).....,13,-4.677,17,0,0.000122
857,..(.....)(((..(((((......)))))....)))...(((....)))(((.((........))..))).....,17,-4.677,9,0,0.000122
858,.........((((.((((((...).)))))...)))).............(((..((.......))..))).....,15,-4.676,8,0,0.000122
859,.........((((.(((((......)))))...))))...(((....)))..(((.........(...)...))).,16,-4.674,15,0,0.000122
860,.........((((.(((((......)))))...))))...((......))((.(((........)))..)).....,16,-4.674,11,0,0.000122
861,......(.((((..((((........))))....))))..).........(((..((.......))..))).....,14,-4.674,13,0,0.000122
862,..............((((........))))..........(((....)))(((...............))).....,10,-4.672,14,0,0.000122
863,..((...)).....((((........))))..........(((....)))((((((........))).))).....,15,-4.672,21,0,0.000121
864,.........(((..(((((......)))))....)))...(((....)))..........(.(......).)....,13,-4.672,15,0,0.000121
865,..............(((((......)))))......((..(((....))).))..............(.....)..,11,-4.671,21,0,0.000121
866,...((.....))..(((((......)))))......((..(((....))).))..((.......))..........,14,-4.67,17,0,0.000121
867,.........(((..(((((......)))))....)))........((..((..(((........)))..))..)).,15,-4.67,25,0,0.000121
868,.....(...((((.((((........))))...))))...).........(((..((.......))..))).....,14,-4.67,9,0,0.000121
869,......(..((((.((((........))))...))))...).........((((((........))).))).....,15,-4.669,16,0,0.000121
870,.....(..(((((.((((........))))...)))))..)....(((..(((.((........))..))).))).,18,-4.669,21,0,0.000121
871,..............(((((......))))).....(((..(((....)))((............))..))).....,13,-4.669,19,0,0.000121
872,.........(((.((((((......))))).)..)))....((....)).(((..((.......))..))).....,16,-4.667,6,0,0.000121
873,.........(((.((((((......)))).))..)))....((....)).(((..((.......))..))).....,16,-4.667,9,0,0.000121
874,..(.....).....(((((......)))))...........((....)).((((((........))).))).....,14,-4.667,19,0,0.000121
875,.........((((.(((.(......).)))...))))...(((....)))(((.((........))..))).....,16,-4.667,7,0,0.000120
876,.......(.((((.(((((......)))))...))))...).........(((...............))).....,13,-4.666,11,0,0.000120
877,.......((((((.(((((......)))))...))))..))...((((..(((.((........))..))).)))),20,-4.666,21,0,0.000120
878,..........(((.(((((......)))))...)))....(((....)))..(((.................))).,14,-4.666,17,0,0.000120
879,..........((..(((((......)))))....))....(((....)))...(((........))).........,13,-4.665,17,0,0.000120
880,.........(((..((((........))))....)))...(((....)))(((..(.........)..))).....,14,-4.662,6,0,0.000120
881,.....(..((((..((((........))))....))))..).........((((((........))).))).....,15,-4.662,20,0,0.000119
882,.........(((..(((((......)))))....))).......(((...((((((........))).)))..))),17,-4.66,21,0,0.000119
883,..............((((........))))......(...)....(((..(((..((.......))..))).))).,13,-4.66,21,0,0.000119
884,.....(....)...(((((......))))).....(((..(((....)))...(((........))).))).....,15,-4.659,23,0,0.000119
885,.......(.(((..(((((......)))))....))))...((....)).(((.((........))..))).....,16,-4.659,11,0,0.000119
886,.........((((.(((((......)))))...))))....(......).((((((........))).))).....,16,-4.658,11,0,0.000119
887,..((...))((((.(((((......)))))...)))).............(((.((........))..))).....,16,-4.658,15,0,0.000119
888,.......(.((((.((((........))))...))))).......(((..((((((........))).))).))).,18,-4.658,22,0,0.000119
889,....((..(((((.(((((......)))))...)))))..))........((.(((........)))..)).....,17,-4.656,19,0,0.000118
890,..............(((((......)))))...............((...((((((........))).)))..)).,13,-4.655,25,0,0.000118
891,..(.((..((((..(((((......)))))....))))..))..).....(((..((.......))..))).....,17,-4.655,14,0,0.000118
892,..(.....)((((.(((((......)))))...))))........(((..(((..((.......))..))).))).,18,-4.654,13,0,0.000118
893,.........(((..((((.(...)..))))....)))...(((....)))(((..((.......))..))).....,16,-4.652,6,0,0.000117
894,.........((((.(((((......)))))...))))...............(((.................))).,12,-4.651,21,0,0.000117
895,.........(((..(((((......)))))....)))................(((........))).........,11,-4.651,21,0,0.000117
896,..((...)).(((.(((((......)))))...)))....(((....)))((((((........))).))).....,19,-4.651,13,0,0.000117
897,.........((((.((((.(...)..))))...)))).............((((((........))).))).....,15,-4.65,17,0,0.000117
898,..((...)).....(((((......)))))...........((....)).(((..((.......))..))).....,14,-4.65,14,0,0.000117
899,..............(((((......)))))......((..(((....))).))...((.............))...,12,-4.65,22,0,0.000117
900,.....(..(((((.(((((......)))))...)))))..).........(((((..........)).))).....,16,-4.65,16,0,0.000117
901,.......((((((.(((((......)))))...))))..))....(((.((..(((........)))..)).))).,19,-4.649,27,0,0.000117
902,..((...))((((.(((((......)))))...))))...(((....)))(((...............))).....,17,-4.648,8,0,0.000117
903,..............(((((......))))).....((((.(((....)))...((..........)))))).....,14,-4.648,24,0,0.000117
904,..............(((((......)))))...........((....)).((.(((........)))..)).....,12,-4.647,19,0,0.000116
905,.........((((.(((..........)))...)))).............((.(((........)))..)).....,12,-4.644,19,0,0.000116
906,..(.....).....(((((......)))))....................(((.((........))..))).....,11,-4.643,21,0,0.000116
907,.......((.(((.(((((......)))))...)))...)).........((((((........))).))).....,16,-4.641,18,0,0.000115
908,.........((((.(((..........)))...))))...(((....)))(((((..........)).))).....,15,-4.639,11,0,0.000115
909,..............(((((......)))))....((((..(((....))).))........)).............,12,-4.639,21,0,0.000115
910,.........((((.((((........))))...))))...(((....)))((.((..........))..)).....,15,-4.638,11,0,0.000115
911,.........(((..((((........))))....)))........((...(((..((.......))..)))..)).,14,-4.636,14,0,0.000114
912,.......(((((..((((........))))....)))..)).........(((..((.......))..))).....,14,-4.635,13,0,0.000114
913,...........((.(((((......)))))......))..(((....)))(((..((.......))..))).....,15,-4.634,9,0,0.000114
914,..(.....).....(((((......)))))..........(((....)))(((...............))).....,12,-4.633,14,0,0.000114
915,.........((((.(((((......)))))...))))...(((....))).((((((....)..))).))......,18,-4.633,10,0,0.000114
916,...(...).((((.(((((......)))))...))))...(((....)))(((.((........))..))).....,18,-4.632,7,0,0.000113
917,..............(((((......)))))..............((((..((((((........))).))).)))),15,-4.631,28,0,0.000113
918,.........((((.(((((......)))))...)))).......(((..((..(((........)))..))..))),17,-4.631,25,0,0.000113
919,.........((((.(((((......)))))...))))...(((....)))...(((........))).(...)...,16,-4.63,14,0,0.000113
920,.....(....)...(((((......)))))......((..(((....))).)).......................,11,-4.629,20,0,0.000113
921,.........(((..(((..........)))....)))....((....)).(((..((.......))..))).....,13,-4.629,8,0,0.000113
922,.........(((................)))..............(((..(((..((.......))..))).))).,11,-4.629,30,0,0.000113
923,.........(((.((((((......))))).)..)))...(((....)))((.(((........)))..)).....,17,-4.629,13,0,0.000113
924,.........(((.((((((......)))).))..)))...(((....)))((.(((........)))..)).....,17,-4.629,16,0,0.000113
925,.......(..(((.(((((......)))))...))).)..(((....)))(((.((........))..))).....,17,-4.629,9,0,0.000113
926,.........(((................))).....(...)....(((..((((((........))).))).))).,13,-4.628,37,0,0.000113
927,.......(.((((.(((((......)))))...)))))..(((....))).....((.......))..........,15,-4.628,8,0,0.000113
928,...((.....))..(((((......)))))....................((((((........))).))).....,13,-4.628,23,0,0.000113
929,.........((((.(((((......)))))...))))......(.....)(((.((........))..))).....,15,-4.627,12,0,0.000113
930,.........((((.(((((......)))))...))))...(((....)))...............(........).,13,-4.627,11,0,0.000113
931,......(.(((((.((((........))))...)))))..)....(((..(((.((........))..))).))).,18,-4.627,21,0,0.000113
932,.......(.((((.(((((......)))))...)))))....(....)..(((..((.......))..))).....,16,-4.627,6,0,0.000113
933,........((((................))))........(((....)))...(((........))).........,10,-4.626,34,0,0.000112
934,.....(...((((.(((((......)))))...)))))..(((....)))(((.((........))..))).....,18,-4.625,7,0,0.000112
935,.........((((.((((........))))...))))...(((....)))..............(...).......,12,-4.625,12,0,0.000112
936,..((...)).....(((((......)))))......(...).........(((.((........))..))).....,13,-4.625,23,0,0.000112
937,.........((((.((((........))))...))))..(....).....(((..((.......))..))).....,14,-4.624,10,0,0.000112
938,..........((..((((........))))....))....(((....)))((((((........))).))).....,15,-4.624,13,0,0.000112
939,.........(((..((((((...).)))))....)))...(((....)))(((..((.......))..))).....,17,-4.624,4,0,0.000112
940,.........((((.(((((......)))))...))))...((......))(((...............))).....,14,-4.624,6,0,0.000112
941,.......(.(((..(((((......)))))....)))...).........(((.((........))..))).....,14,-4.623,14,0,0.000112
942,.........((((.((((((...).)))))...)))).............((((((........))).))).....,16,-4.622,15,0,0.000112
943,..............(((((......)))))......((..(((....))).))..((.......))...(....).,13,-4.622,16,0,0.000112
944,.........((((.((((........))))...))))....((....)).(((((..........)).))).....,15,-4.622,11,0,0.000112
945,.........((((.((((........))))...))))...(((....)))..........(.(.(...)).)....,14,-4.621,15,0,0.000112
946,..(.....).....(((((......)))))......(...)....(((..(((..((.......))..))).))).,15,-4.62,21,0,0.000111
947,.........((((.((((........))))...))))..............((..((.......))..))......,12,-4.62,10,0,0.000111
948,......(.((((..((((........))))....))))..).........((((((........))).))).....,15,-4.619,20,0,0.000111
949,.......(.((((.((((........))))...)))))..(((....))).((..((.......))..))......,16,-4.618,6,0,0.000111
950,.........((((.(((((......)))))..).)))...(((....)))(((..((.......))..))).....,17,-4.618,3,0,0.000111
951,..............(((((......)))))..........(((....)))(((.(..........)..))).....,12,-4.618,13,0,0.000111
952,..........(((.(((((......)))))...)))..............((.(((........)))..)).....,13,-4.617,17,0,0.000111
953,.........(((................)))....((((.(((....))).....((.......)).)))).....,12,-4.616,28,0,0.000110
954,.....(...((((.((((........))))...))))...).........((((((........))).))).....,15,-4.615,16,0,0.000110
955,..((...)).....(((((......)))))..(((.((..(((....))).))...))).................,15,-4.615,26,0,0.000110
956,..............(((((......))))).....(....).........(((.((........))..))).....,11,-4.615,19,0,0.000110
957,.........(((.((((((......))))).)..)))....((....)).((((((........))).))).....,17,-4.613,13,0,0.000110
958,.........(((.((((((......)))).))..)))....((....)).((((((........))).))).....,17,-4.613,16,0,0.000110
959,..........(((.(((((......)))))...)))....(((....)))(((((..........)).))).....,16,-4.612,9,0,0.000110
960,..((...)).....(((((......)))))..........(((....)))((.(((........)))..)).....,15,-4.612,21,0,0.000110
961,.........(((..((((........))))....))).......((((..(((..((.......))..))).)))),16,-4.612,17,0,0.000110
962,.........((((.(((((......)))))...))))....((....)).(((.(((....)..))..))).....,17,-4.61,8,0,0.000109
963,.........(((..(((((......)))))....)))....(.....)..(((..((.......))..))).....,14,-4.61,8,0,0.000109
